T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
59,55,62,65
59,51,62,69
59,48,62,70
60,48,61,70
61,51,60,67
62,54,58,64
60,57,57,60
58,60,55,57
57,61,54,55
56,61,54,55
57,58,55,59
58,55,57,63
59,53,59,66
59,52,61,66
58,56,63,64
56,62,63,60
56,68,63,57
57,70,61,56
58,67,58,55
59,58,57,55
58,47,58,54
56,39,60,53
53,37,63,53
52,41,65,55
51,49,66,58
52,56,67,60
54,59,67,60
57,55,67,58
59,46,66,55
60,37,64,54
61,33,61,56
61,37,59,60
60,48,58,63
59,61,58,64
58,71,59,63
58,74,61,61
58,70,62,61
58,63,64,63
58,56,65,65
59,50,66,66
60,47,67,65
61,47,68,62
61,50,68,59
60,57,68,58
59,67,66,58
58,76,65,61
57,82,63,63
57,81,62,66
56,75,61,68
55,69,59,68
54,66,57,66
53,67,55,64
52,72,55,62
52,75,56,61
53,74,57,60
53,67,58,59
54,56,57,57
54,48,57,53
54,46,58,49
55,52,60,45
55,64,63,44
54,78,66,45
54,89,66,47
54,91,63,50
55,83,59,53
56,67,55,54
57,46,54,55
57,27,56,56
57,15,59,58
55,14,63,59
54,21,66,61
52,35,67,62
52,50,67,61
52,62,64,59
53,68,62,57
56,71,59,54
58,70,58,53
61,69,59,55
62,67,60,60
62,65,61,66
62,61,62,71
61,55,62,73
61,47,61,71
61,40,60,66
60,39,59,60
58,47,59,56
56,61,59,55
55,77,59,57
54,86,59,61
54,85,58,64
54,73,57,65
56,58,56,64
57,47,58,63
57,44,61,61
56,51,65,60
53,61,69,60
51,67,70,60
50,67,69,60
51,62,66,59
55,59,63,58
59,60,60,57
62,66,60,56
63,70,60,58
62,69,60,61
59,63,60,65
57,54,60,68
56,47,59,69
56,46,59,66
57,52,60,62
58,61,61,58
59,67,62,56
58,64,62,56
58,56,63,58
57,45,65,61
58,40,65,64
58,40,65,66
58,43,63,67
56,45,61,67
55,44,59,67
53,41,58,66
53,40,59,65
55,44,60,64
57,53,61,63
59,66,63,62
60,76,64,63
60,80,65,65
60,76,65,67
60,67,64,68
60,57,63,65
61,50,62,60
61,50,61,56
62,55,61,55
61,63,61,57
60,68,60,59
58,69,58,60
56,64,57,57
55,55,56,52
54,46,56,48
55,40,58,48
56,38,61,53
59,42,64,60
61,50,65,66
62,58,65,67
62,63,63,62
62,63,60,54
61,57,57,47
60,49,55,46
59,41,55,50
58,37,57,57
57,38,59,64
56,42,62,66
55,46,63,64
55,49,63,60
56,50,61,56
57,52,59,54
58,56,57,56
59,61,56,60
58,67,56,64
57,71,57,67
55,72,59,68
54,70,60,67
53,67,61,66
53,64,61,64
53,63,61,61
53,66,60,58
53,71,59,57
53,74,58,56
54,73,58,57
56,69,60,59
59,63,64,61
61,56,68,62
61,49,70,62
60,45,71,61
57,44,68,57
55,48,64,54
56,56,60,52
59,65,58,52
61,72,58,53
62,70,60,56
60,59,62,59
56,43,64,62
53,33,64,64
51,33,63,67
51,45,63,69
52,62,62,70
53,74,62,70
54,77,61,68
55,70,59,65
55,60,57,61
57,53,56,59
58,53,55,59
59,58,56,59
58,60,57,59
58,56,59,58
58,46,59,56
58,35,59,53
58,30,58,51
59,31,57,52
59,39,57,56
58,50,59,60
58,60,62,64
59,68,64,63
60,73,65,60
61,75,65,56
60,76,64,54
58,78,65,54
56,78,65,57
55,78,66,59
54,77,65,60
55,72,62,58
56,66,60,55
58,60,58,53
59,57,59,52
59,59,62,53
58,65,65,56
58,71,67,59
58,74,67,62
59,73,66,66
60,69,64,67
59,65,63,67
57,64,61,64
54,64,59,61
52,65,57,59
51,65,55,58
52,63,55,60
54,58,56,64
55,54,58,68
56,51,60,70
56,52,61,70
56,56,62,68
56,62,62,65
57,66,63,61
57,63,65,59
56,53,66,57
55,40,65,55
53,30,62,55
53,28,58,54
55,36,55,54
57,50,54,56
58,62,55,58
58,68,58,60
58,67,59,62
58,62,59,63
58,60,58,63
59,62,57,63
59,67,57,62
59,69,59,62
58,66,62,63
58,60,65,65
57,54,67,67
57,53,66,66
57,56,65,64
57,60,63,60
56,61,62,57
55,59,62,55
55,57,62,54
56,56,61,54
58,56,61,55
61,55,61,54
61,52,60,53
60,49,60,52
58,49,58,53
56,55,58,56
55,65,57,59
55,75,58,63
56,80,59,65
58,76,60,64
59,67,59,62
59,55,59,60
59,47,58,57
58,47,59,57
57,52,60,57
56,59,62,59
55,61,65,60
54,55,66,62
54,42,67,62
55,27,65,63
58,20,62,64
60,23,58,65
62,36,56,65
62,52,56,66
59,63,58,67
56,63,59,66
53,53,60,65
52,38,59,63
53,25,58,61
54,21,58,59
56,27,60,59
56,42,62,59
56,59,65,61
57,73,68,64
59,78,69,65
60,73,69,66
62,61,67,65
63,49,65,63
62,41,62,59
60,40,61,56
58,43,62,54
55,48,63,54
54,51,65,55
53,52,67,56
54,51,68,56
57,50,68,56
59,49,67,54
61,51,65,53
61,56,63,52
59,62,60,53
56,68,58,57
53,72,58,61
51,72,58,65
50,67,60,67
50,62,61,66
53,59,64,63
56,61,66,60
59,66,67,58
62,70,67,59
63,71,65,62
63,68,62,65
61,63,59,67
60,59,58,69
58,56,58,70
57,56,58,69
57,58,56,68
57,61,54,65
58,65,51,61
58,66,51,56
59,65,55,53
58,61,61,52
58,57,66,54
58,55,69,56
58,55,66,57
59,56,60,57
60,55,54,55
60,52,50,54
60,50,51,54
59,52,55,55
58,58,60,58
57,67,62,60
56,76,63,62
56,81,62,64
56,82,60,66
56,79,59,68
56,75,59,69
55,70,58,69
54,65,57,67
53,59,55,63
52,54,54,59
51,49,55,56
51,46,59,53
52,46,64,52
53,49,68,54
54,54,71,57
55,60,71,62
55,67,68,65
54,71,66,65
55,72,64,63
56,67,64,60
57,58,64,57
58,48,64,56
57,41,64,57
56,40,63,58
55,45,63,57
55,53,64,54
56,61,65,52
57,66,66,52
58,67,66,54
58,65,64,58
57,62,61,63
57,62,58,66
57,64,56,67
57,67,56,66
58,71,58,63
58,75,60,60
58,79,60,57
57,83,59,57
57,83,57,59
56,80,56,62
57,73,56,63
59,64,58,62
62,56,61,59
63,51,63,55
63,51,63,53
61,55,62,54
57,61,60,59
55,66,57,64
54,66,56,68
56,62,54,68
59,56,54,65
61,53,53,61
61,54,54,58
59,60,55,58
56,66,58,59
54,67,62,60
55,60,66,60
57,47,68,59
59,35,68,58
61,29,67,56
60,32,65,55
59,40,64,55
57,50,63,57
57,58,62,59
57,62,60,61
57,60,59,63
57,56,57,64
56,51,57,63
56,48,58,61
57,48,60,58
60,52,62,57
62,60,64,57
63,68,65,59
61,72,64,62
57,67,62,64
53,55,61,65
50,38,60,64
49,25,62,64
51,20,64,64
54,24,66,65
57,35,66,66
58,45,65,66
58,50,64,65
57,52,64,63
56,54,65,62
57,59,66,62
58,66,67,61
59,71,65,61
60,71,61,59
59,65,56,56
58,57,52,54
56,51,50,54
56,48,51,56
57,48,55,58
58,50,60,59
59,53,65,58
58,55,69,56
57,54,70,55
56,50,69,56
55,45,64,59
55,41,59,62
57,41,56,65
57,44,55,64
58,52,56,60
58,61,58,55
57,68,60,50
57,71,60,48
57,71,60,50
56,69,59,55
55,66,60,61
55,64,62,66
54,62,64,68
55,60,65,66
56,56,65,60
57,54,63,55
56,54,60,52
54,56,57,52
53,60,55,54
54,62,57,58
57,61,59,59
61,60,62,60
65,59,64,59
66,58,64,59
65,56,62,60
62,52,60,62
58,44,59,63
56,37,60,63
55,37,62,62
55,45,63,59
55,59,62,59
55,73,60,60
54,79,56,63
54,75,53,66
54,63,52,66
55,49,52,63
56,41,55,60
57,42,57,57
58,50,60,55
59,62,62,56
59,70,64,57
58,73,65,59
57,71,66,63
55,68,67,67
54,68,67,71
54,70,66,73
54,74,65,73
55,75,65,70
56,73,64,65
56,70,64,61
56,68,65,58
56,69,65,56
54,72,65,56
53,72,63,57
53,66,60,59
54,53,57,60
56,38,56,60
58,27,57,60
59,25,60,60
59,32,63,61
57,46,65,63
56,61,64,64
56,72,61,65
57,77,58,63
59,75,56,60
60,66,56,56
59,56,58,55
57,48,59,56
55,44,60,58
53,47,60,61
53,55,58,63
54,64,56,62
56,70,56,59
58,71,58,56
61,65,60,55
63,56,62,56
65,47,63,59
66,43,62,61
65,46,62,62
62,53,62,61
58,61,63,59
54,66,63,56
52,65,63,55
52,59,61,54
53,50,58,55
56,44,56,57
58,44,56,60
60,50,57,63
60,59,59,66
59,64,61,69
57,62,61,70
55,53,61,68
54,43,60,63
55,38,60,57
57,40,62,52
60,48,63,52
61,59,65,57
62,68,66,65
61,70,67,71
60,67,67,72
59,61,66,67
59,58,65,60
58,63,63,54
57,76,61,51
55,90,58,53
53,95,58,57
52,88,59,60
53,69,62,60
55,50,64,59
58,39,63,56
60,43,61,54
62,58,58,54
62,72,57,55
61,79,60,57
60,76,67,59
58,67,73,61
57,59,77,63
56,54,76,65
56,54,70,66
56,55,62,65
57,56,56,63
57,57,54,60
56,62,56,58
55,68,59,58
54,75,62,58
53,77,64,60
54,71,63,63
55,60,63,65
55,48,63,67
55,43,65,67
54,47,66,65
53,57,66,61
52,66,63,58
53,68,58,55
54,63,54,54
56,54,51,53
59,47,50,53
61,45,51,53
62,45,53,54
61,47,56,58
60,47,58,62
59,45,61,66
58,43,63,68
58,43,64,65
59,44,64,59
59,47,63,53
60,52,61,48
60,58,59,49
60,63,57,53
59,65,57,60
58,61,58,65
56,53,61,66
54,44,63,64
53,39,65,60
54,41,65,58
55,49,64,60
57,59,61,63
58,64,57,67
57,62,54,68
55,56,54,65
52,49,56,61
51,47,60,57
51,50,64,54
53,55,66,54
55,60,65,56
57,61,63,58
59,60,60,60
59,61,58,61
59,65,57,62
59,71,59,64
57,74,61,65
56,73,64,65
55,67,65,64
54,60,64,61
54,58,61,58
54,59,57,57
55,62,54,58
56,62,54,62
57,59,57,66
58,53,62,68
59,47,67,68
59,44,68,65
58,43,66,61
58,44,62,58
58,47,58,56
57,52,56,55
57,56,56,54
57,60,57,53
57,62,58,52
57,61,59,52
57,58,59,55
58,55,60,59
57,52,62,62
57,54,64,64
56,58,64,64
56,65,63,62
57,71,61,61
59,72,57,62
62,68,54,64
64,59,52,67
63,50,51,67
61,46,52,65
58,47,54,61
56,53,56,57
55,58,58,55
56,60,60,55
57,58,62,57
59,55,65,59
59,53,67,59
58,54,69,58
55,54,69,57
53,53,69,56
52,49,67,56
54,45,66,56
56,42,65,57
59,42,66,57
61,44,68,57
61,45,71,55
60,46,72,54
59,48,72,55
58,52,68,57
58,60,64,61
57,70,60,64
55,77,58,67
54,76,58,69
52,67,60,69
53,54,62,69
54,44,63,68
57,41,61,67
58,49,60,65
59,61,59,61
58,72,60,57
58,76,63,56
57,72,64,58
58,63,64,62
59,55,62,65
60,51,58,66
60,53,55,64
60,56,54,61
59,58,56,59
58,58,58,58
57,56,59,59
57,54,59,60
57,53,58,59
56,55,57,57
56,57,59,54
56,59,63,53
57,59,66,55
57,58,67,59
57,59,65,63
57,63,63,64
57,67,60,64
56,69,59,61
55,65,60,59
55,57,63,58
55,47,65,56
55,43,65,54
56,46,64,51
58,56,61,48
59,69,59,48
61,79,59,50
61,84,59,55
61,83,60,60
60,77,60,64
59,68,59,66
58,60,58,64
58,55,56,60
59,52,56,56
60,51,57,54
60,51,57,53
60,51,57,55
59,54,57,57
59,57,57,60
59,58,58,61
59,57,59,61
58,54,61,60
56,51,61,60
53,50,61,61
51,54,61,64
51,59,62,68
51,65,65,70
53,68,68,70
54,69,71,67
56,68,70,63
56,67,67,59
55,67,62,57
54,66,59,59
54,64,58,63
54,61,59,67
57,57,60,69
60,57,60,68
62,61,60,65
62,66,59,61
59,70,59,59
56,68,60,60
54,60,62,61
54,49,63,61
55,41,64,60
57,39,65,58
57,43,65,56
56,51,65,55
55,60,63,55
54,66,60,55
54,69,57,56
55,66,55,57
57,61,55,59
58,55,56,62
57,52,58,65
56,52,59,66
55,54,58,64
54,57,57,59
55,59,55,53
57,60,56,50
59,60,58,51
60,60,61,55
60,63,64,61
58,68,65,64
56,74,65,64
55,81,64,62
56,85,62,59
57,85,60,57
59,80,58,58
61,70,57,59
61,58,57,60
60,46,57,60
58,37,59,59
56,32,62,58
55,32,65,59
54,35,67,60
54,41,68,61
53,47,65,62
52,51,62,61
52,51,59,59
54,46,57,57
57,41,59,58
60,38,62,61
62,43,64,67
64,54,65,71
63,67,64,73
61,75,61,71
59,73,60,66
56,62,59,61
55,48,60,57
54,41,61,56
53,44,61,57
53,55,61,58
53,70,61,59
53,79,61,58
53,78,61,57
53,68,61,56
53,55,61,56
52,45,61,58
52,40,62,61
52,40,62,64
54,42,62,64
56,42,62,64
58,43,62,62
59,46,64,61
60,52,66,60
60,59,68,59
60,64,67,59
59,65,65,59
59,61,62,59
59,54,60,59
59,47,60,60
59,41,62,60
59,38,65,60
60,39,67,59
60,43,67,58
59,49,63,57
59,52,59,57
59,51,57,58
59,47,57,60
59,44,60,62
59,46,63,63
58,53,63,62
56,61,60,60
55,66,56,58
54,67,51,56
54,66,50,56
55,64,52,57
57,64,57,60
59,64,62,62
60,63,64,63
61,61,63,62
61,61,59,61
60,65,56,61
60,72,54,63
60,80,54,65
61,82,56,67
63,76,58,68
63,64,61,66
61,51,62,64
58,44,61,62
54,43,60,61
51,45,59,62
50,49,59,64
50,52,60,64
52,55,61,62
54,59,63,59
55,63,64,55
57,64,64,51
57,62,65,50
58,56,66,51
58,48,67,54
57,43,68,59
56,45,68,62
54,54,67,64
53,67,66,63
54,78,66,61
55,84,65,58
58,83,64,56
59,77,63,57
60,69,62,58
59,63,61,60
59,61,60,60
59,63,60,59
60,67,60,57
61,71,60,56
61,72,60,57
62,71,61,58
62,68,62,60
62,65,62,60
63,65,62,59
62,67,61,57
62,69,60,54
60,69,59,52
59,65,58,51
58,60,58,53
58,56,58,56
57,55,59,60
56,55,59,63
53,54,58,65
51,50,57,64
51,45,55,63
54,42,54,61
58,44,54,61
62,51,55,61
63,57,56,62
62,57,58,63
58,51,60,64
54,42,60,64
51,34,60,65
51,33,60,64
54,40,60,63
58,51,62,60
62,61,63,58
63,66,65,59
62,68,66,61
59,68,66,65
56,68,65,68
54,68,63,67
55,65,62,64
56,59,61,61
58,50,61,59
59,43,61,59
58,43,62,62
57,51,61,65
55,63,60,66
53,72,60,65
52,73,59,61
52,66,60,58
53,55,60,57
55,46,61,59
56,43,63,63
55,48,64,65
54,57,65,65
53,65,65,62
53,66,64,58
55,61,63,56
56,50,61,56
58,38,61,58
58,32,62,61
56,32,63,62
54,39,65,62
52,48,65,60
51,55,64,58
52,56,62,57
54,54,59,57
57,52,57,57
60,54,57,58
61,60,57,57
61,66,57,56
60,71,56,55
59,71,54,54
57,68,53,54
57,62,54,55
56,56,57,57
56,52,63,59
56,50,68,60
56,49,70,60
57,51,69,59
57,56,66,59
57,62,62,60
57,70,59,61
56,77,58,60
56,80,61,58
57,80,65,55
58,76,67,52
58,70,67,52
56,63,65,55
54,55,61,59
53,48,59,64
52,43,58,66
54,44,59,65
56,51,61,60
58,61,61,56
59,71,60,53
59,75,59,53
57,72,57,56
56,64,57,60
55,55,58,63
55,51,60,64
56,52,60,63
57,59,59,62
59,67,57,60
60,75,56,59
61,78,57,58
62,75,60,56
62,68,65,54
60,61,68,53
58,55,69,55
56,52,68,60
54,51,66,66
53,48,63,70
52,45,60,72
52,45,60,70
51,48,61,65
50,55,62,61
50,63,63,59
51,70,62,59
53,72,61,61
55,69,59,62
57,62,59,62
57,52,60,60
56,44,62,58
56,39,63,59
55,39,63,62
56,42,63,66
57,47,63,69
59,52,64,68
61,56,65,65
63,59,66,62
65,62,66,60
65,64,64,61
64,64,61,64
62,59,57,68
60,49,55,69
60,37,55,68
60,28,57,65
61,28,60,60
61,37,62,57
61,51,62,55
60,65,62,55
60,70,61,55
60,65,61,55
60,52,62,55
61,37,63,54
62,28,62,55
61,28,61,59
60,36,61,64
57,48,63,69
54,61,65,70
53,70,67,67
52,75,67,61
53,73,64,54
55,67,58,48
57,59,54,45
59,52,52,45
60,49,55,48
60,50,59,53
59,54,63,59
58,58,65,63
56,60,64,64
55,60,62,62
54,61,60,58
54,65,59,54
54,72,59,52
55,79,59,53
56,84,60,56
57,84,60,59
58,79,60,61
59,69,60,62
59,59,58,62
58,51,56,62
56,48,54,63
54,51,52,64
53,58,53,65
54,68,55,66
57,77,58,66
60,81,61,66
63,80,63,67
63,72,63,68
61,61,63,69
59,51,63,67
57,46,62,64
56,48,61,60
57,55,58,56
58,62,56,55
58,65,56,57
57,61,57,60
55,51,61,62
54,40,64,64
55,32,65,63
56,32,64,60
57,39,62,58
58,51,60,56
56,64,60,55
54,73,61,56
52,78,63,58
51,78,64,60
51,74,64,61
53,67,63,60
56,57,63,58
58,47,62,54
58,38,62,51
58,32,63,50
57,30,64,52
57,33,64,56
56,37,64,60
56,43,61,63
55,47,57,65
52,52,54,66
50,55,51,67
48,59,52,67
47,62,56,65
49,62,60,62
52,60,65,58
56,57,68,54
59,55,70,52
60,56,70,52
59,60,68,55
59,64,65,58
59,67,61,62
61,68,57,66
63,66,54,68
64,64,52,69
64,64,52,69
62,65,54,66
59,66,56,63
58,66,60,60
58,64,62,58
58,63,63,57
58,65,63,56
57,68,61,56
55,70,60,56
53,69,60,57
52,64,62,61
53,59,64,67
55,54,65,71
58,53,64,73
61,54,63,71
62,57,63,68
63,60,64,64
61,59,67,63
60,55,70,63
58,46,71,64
58,37,70,63
57,31,68,61
57,34,65,56
56,44,63,51
55,57,61,47
54,69,59,45
54,78,58,46
54,82,57,49
55,86,57,53
56,87,58,58
56,86,60,60
56,80,62,61
56,69,62,60
55,57,61,58
56,50,60,56
57,48,60,56
58,53,60,57
59,60,60,61
58,65,60,66
57,65,60,70
55,62,60,71
54,59,62,69
55,57,63,65
58,57,64,60
61,59,64,57
63,59,62,56
64,57,59,57
64,52,57,59
62,46,57,60
60,43,58,60
58,43,60,58
58,46,64,56
59,50,66,53
59,53,67,51
59,54,65,51
58,52,63,53
56,50,60,56
55,48,58,58
56,48,58,57
58,50,59,55
60,53,60,53
60,56,61,53
60,60,61,56
58,64,60,61
56,68,60,66
56,70,59,69
57,72,58,68
60,71,57,65
62,69,57,61
62,64,58,59
60,59,60,61
57,52,61,65
54,45,63,69
52,39,65,70
51,35,67,68
52,33,68,63
53,34,67,57
53,38,65,53
54,45,62,52
54,52,58,53
56,59,55,55
57,65,55,57
57,70,56,57
57,74,59,57
56,78,62,57
55,79,64,57
55,75,63,59
56,66,61,61
57,54,60,63
59,43,60,65
61,37,63,65
61,39,66,65
61,48,68,65
58,58,68,64
55,63,66,64
52,61,63,64
50,55,60,63
51,50,59,63
53,52,60,63
55,61,62,62
56,74,62,62
56,85,62,62
56,89,61,62
56,87,61,62
57,82,61,61
58,75,62,59
58,70,63,57
57,63,62,55
55,53,61,54
53,40,59,56
52,26,59,58
53,16,60,59
56,14,61,58
60,22,60,57
63,34,57,56
64,45,54,57
62,50,52,62
59,49,52,67
56,44,54,70
54,39,58,69
54,36,60,65
55,37,62,60
56,45,63,55
56,58,62,53
57,73,60,54
57,83,58,55
56,84,57,55
56,76,56,55
57,64,57,54
59,55,60,54
61,52,64,55
63,55,67,57
62,57,69,59
59,55,69,62
54,50,67,65
50,45,63,66
48,46,60,66
49,52,56,65
52,60,54,64
55,64,53,64
58,60,54,63
60,50,57,63
60,42,59,63
60,42,61,62
59,51,62,62
58,64,62,62
58,74,61,63
58,79,59,63
58,79,58,63
59,77,57,63
58,74,57,64
58,71,58,64
58,65,60,65
58,56,61,65
58,46,60,63
59,39,58,59
59,37,56,55
59,42,54,52
58,50,55,53
56,58,59,57
54,64,63,61
51,66,66,65
49,65,69,64
50,64,69,61
52,65,69,57
56,69,67,55
58,74,64,57
60,81,61,62
59,86,59,66
59,88,59,66
59,85,61,63
60,79,64,58
62,69,68,54
63,57,69,53
63,48,68,56
61,45,66,61
58,50,63,64
55,61,61,65
55,73,62,63
56,80,63,60
57,77,65,57
59,67,65,55
59,54,63,54
59,46,61,53
59,48,59,54
59,55,60,56
59,62,63,58
59,63,67,59
58,55,70,60
57,43,69,60
56,33,65,60
55,31,59,61
56,37,54,62
58,48,51,62
59,60,50,61
58,67,52,59
57,69,53,56
56,67,55,55
56,63,57,55
57,61,61,58
58,59,65,61
59,57,69,63
58,55,71,64
57,51,70,62
55,48,65,58
53,46,61,56
53,46,57,55
54,46,56,57
55,48,57,60
56,51,59,64
56,57,60,64
57,67,61,62
57,77,62,56
59,84,63,52
62,83,64,51
64,73,64,55
63,57,63,60
61,45,61,64
57,42,59,65
53,51,58,63
51,65,57,62
51,78,57,63
53,82,59,65
55,78,61,68
57,69,63,68
58,60,64,66
58,56,63,61
58,56,61,57
57,58,58,53
56,59,57,53
56,57,57,56
57,51,59,59
57,43,61,63
57,37,61,65
56,34,61,65
55,38,59,64
55,48,58,63
55,57,58,63
56,61,58,63
59,58,59,63
61,48,61,62
62,38,62,61
62,33,63,60
59,35,64,59
56,43,65,59
53,54,65,59
52,64,65,60
53,70,65,61
55,72,65,62
57,71,65,62
58,67,65,63
57,64,64,62
56,62,61,59
55,61,57,56
55,59,54,54
57,58,54,53
59,57,56,55
60,56,60,57
60,56,65,60
58,55,68,63
55,53,68,65
53,51,66,66
53,49,63,67
56,49,59,67
59,51,56,65
62,54,54,63
62,57,54,60
61,58,55,58
59,56,57,56
56,53,60,54
55,49,61,54
55,45,62,57
55,43,61,61
55,45,60,65
55,49,60,67
55,53,60,67
54,57,60,65
55,57,60,62
56,55,58,60
58,51,56,60
59,47,54,60
59,44,55,60
58,46,57,58
57,51,61,55
55,59,64,54
54,64,66,53
55,64,67,53
57,58,66,54
59,49,66,55
61,41,65,56
61,39,64,57
60,43,62,60
58,50,60,64
56,57,59,67
54,61,60,69
53,59,62,68
54,54,64,64
55,48,65,58
55,44,64,53
55,46,62,49
56,53,60,48
56,62,59,49
57,71,59,51
59,76,61,55
59,76,63,58
59,72,65,59
58,69,65,59
58,68,63,59
57,70,61,59
57,73,58,61
56,74,58,63
56,71,60,66
55,65,64,67
56,59,67,67
58,56,68,66
60,58,66,64
61,63,62,62
61,69,58,61
59,72,56,61
58,68,56,61
57,61,58,60
57,54,60,59
57,51,62,58
59,52,64,58
60,55,64,58
61,55,64,60
60,53,62,62
58,49,59,63
56,50,55,64
55,57,52,63
55,70,51,63
56,85,52,64
58,98,56,67
59,104,61,71
59,101,66,74
58,90,68,73
57,76,68,69
57,62,67,63
58,54,66,56
58,52,65,52
58,53,65,51
57,55,64,52
57,53,62,52
56,48,59,51
56,43,56,48
57,38,54,47
59,39,55,48
60,44,58,53
59,55,61,60
57,67,62,64
54,78,63,65
52,84,62,63
52,83,62,58
54,76,62,55
56,65,62,55
57,56,62,57
58,52,61,60
58,53,61,62
58,56,60,60
57,60,61,56
57,61,62,52
58,62,63,51
58,62,62,51
59,63,60,53
58,62,57,54
57,59,55,54
55,55,56,53
52,52,59,53
50,50,63,57
49,49,66,63
49,48,66,68
51,46,64,70
54,46,61,68
56,47,58,64
58,50,58,60
59,51,60,59
59,51,63,61
60,49,66,64
59,48,67,65
58,48,66,64
57,51,64,62
56,55,61,60
55,58,59,59
54,58,58,61
54,55,57,65
54,52,57,68
54,52,57,70
54,54,58,70
56,57,59,67
58,59,60,63
60,57,61,59
61,53,62,57
60,47,63,57
59,43,65,59
58,41,66,62
57,40,66,64
57,40,65,64
58,39,64,64
58,38,63,63
58,37,63,63
57,38,64,63
55,42,64,64
53,48,62,64
51,54,59,64
51,59,56,63
53,62,52,62
55,63,51,61
57,62,52,62
59,60,55,64
58,59,58,64
57,60,59,63
55,64,59,58
55,70,58,53
56,76,56,49
58,78,56,49
61,76,57,52
63,69,58,57
64,59,60,62
64,50,61,63
62,43,62,62
60,37,61,60
58,34,61,57
57,36,61,56
56,43,62,57
55,54,63,60
55,65,65,64
56,71,65,68
57,69,64,72
58,63,61,74
59,56,60,73
60,54,60,71
61,57,61,67
63,63,64,63
64,67,65,58
65,69,65,55
64,68,64,55
61,67,61,57
56,66,59,61
53,66,58,65
52,63,58,67
54,57,59,66
58,47,61,62
61,41,64,57
64,43,66,53
64,53,67,51
64,66,66,50
62,72,64,51
60,69,62,52
57,59,60,53
55,48,60,52
53,43,61,52
52,46,62,52
52,52,62,52
54,56,60,52
57,54,58,53
59,48,57,53
60,43,58,54
59,44,59,55
57,50,59,56
55,60,59,57
54,68,58,58
53,72,58,60
55,71,60,62
56,66,62,65
57,60,64,67
56,56,65,68
54,55,65,68
52,54,64,66
51,53,62,64
52,50,60,63
54,48,59,61
56,48,59,60
58,52,60,60
59,56,61,60
58,60,63,60
58,61,64,61
57,60,65,62
56,60,65,63
56,62,64,64
55,67,63,63
56,74,61,63
56,79,60,62
56,80,58,63
55,76,57,63
55,69,57,63
55,62,58,60
56,58,60,57
57,59,62,53
57,61,64,51
57,62,65,52
56,61,64,55
55,59,64,60
53,60,64,63
52,66,66,63
52,75,67,60
53,82,68,56
54,84,67,53
54,79,65,52
53,69,62,53
53,59,60,56
53,52,60,59
56,48,61,62
59,49,62,63
62,54,63,63
64,62,64,62
63,71,65,61
62,78,65,61
60,79,65,62
59,73,64,63
58,62,63,64
57,51,61,64
57,46,59,62
58,46,57,61
60,49,56,59
62,54,57,58
62,56,59,58
61,56,61,57
59,55,61,56
56,54,60,53
53,56,57,51
52,60,55,49
52,64,54,49
54,68,56,50
57,69,58,52
58,66,61,56
59,60,62,60
58,54,62,64
57,51,60,68
57,50,58,70
58,52,56,70
61,55,54,69
63,55,54,66
64,53,54,62
62,48,55,57
59,41,56,54
56,34,57,53
54,30,58,55
55,32,59,60
56,39,61,67
58,47,62,72
58,52,62,73
58,50,61,69
58,44,58,62
57,38,55,55
57,37,55,51
57,44,56,53
56,56,60,58
55,67,65,65
54,70,69,69
54,64,70,69
55,51,69,66
56,39,65,62
56,36,61,59
55,45,59,58
53,61,60,59
50,78,62,60
49,87,64,61
51,84,66,61
54,72,66,59
58,58,64,57
59,50,61,56
57,53,59,58
54,65,57,62
52,78,57,65
52,85,57,66
54,81,58,64
58,68,60,61
61,51,62,59
62,39,62,58
62,35,62,58
62,39,60,59
61,47,59,60
61,54,59,60
60,57,59,59
60,54,60,60
59,49,61,61
57,43,62,63
55,40,64,64
54,40,66,63
53,44,68,61
53,49,69,58
55,54,69,56
57,58,67,56
60,62,63,56
61,67,59,56
60,73,57,56
58,77,58,57
56,76,60,59
55,68,64,62
57,56,66,65
59,46,67,66
61,43,65,63
61,47,61,59
60,57,58,54
57,66,55,52
53,71,55,55
52,71,55,60
52,68,57,65
55,65,58,68
59,64,58,68
62,66,56,65
63,69,55,62
62,73,54,59
58,75,56,58
54,74,60,58
53,69,65,59
56,60,69,59
60,50,72,60
63,41,71,61
65,33,68,62
63,29,65,63
60,28,63,61
57,29,63,59
55,34,65,56
55,42,68,54
55,52,69,54
55,64,67,56
54,74,63,59
54,78,60,62
56,74,59,63
59,62,61,64
63,48,65,63
65,37,67,62
65,32,67,60
63,35,65,59
60,46,62,58
57,58,60,58
56,68,59,59
56,71,60,59
57,68,61,60
58,62,62,61
58,59,61,62
57,59,60,63
55,63,59,63
54,65,59,62
55,64,60,61
56,58,60,61
58,50,59,63
59,43,58,65
58,39,57,67
57,39,56,67
55,41,57,66
53,44,59,64
52,47,61,62
53,51,62,61
53,55,63,63
54,59,61,65
55,64,59,67
56,68,58,66
56,71,57,62
56,72,57,57
55,67,57,53
54,60,58,52
54,52,58,55
55,49,58,58
56,52,60,60
56,60,62,59
56,70,64,56
55,79,65,51
54,82,63,49
54,80,59,49
55,76,54,52
57,70,51,56
58,66,49,59
58,62,50,61
56,58,54,62
53,51,58,62
52,44,61,63
51,38,63,63
53,38,63,62
55,44,62,60
57,53,62,57
