T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
50,54,66,64
45,49,63,63
41,47,60,62
40,50,57,61
42,55,55,60
48,62,55,57
56,69,56,56
63,74,59,56
66,75,61,58
66,71,63,61
63,63,62,63
59,53,60,64
56,45,58,62
55,41,55,60
55,42,55,58
55,48,56,59
55,53,59,61
56,53,63,64
57,48,65,67
59,41,64,68
62,36,62,67
64,36,60,64
64,40,59,61
62,45,58,60
59,49,58,61
57,53,57,63
57,57,56,64
58,63,56,64
59,71,59,61
59,78,63,58
57,81,67,55
55,75,69,55
54,64,68,56
54,51,65,57
56,42,60,56
59,39,58,54
59,43,58,53
57,49,60,53
53,57,63,56
49,66,63,60
48,73,61,63
50,77,59,65
54,74,58,64
56,65,60,62
57,56,64,60
55,51,67,58
52,53,69,59
51,58,67,62
51,64,63,65
54,66,59,67
56,65,57,66
58,62,59,64
59,59,62,61
59,58,64,60
60,58,65,60
59,57,63,61
59,57,61,63
58,57,59,63
56,59,57,63
54,65,56,62
52,73,56,61
50,80,57,62
48,82,59,64
48,78,61,66
49,67,63,66
52,55,64,65
57,46,64,62
60,45,64,60
61,51,63,60
60,60,63,62
57,64,63,64
54,63,64,66
53,57,65,65
54,51,65,63
57,50,65,60
62,54,64,59
64,61,62,59
64,69,59,60
61,74,58,62
56,74,59,62
52,70,61,60
50,64,63,58
50,58,63,56
51,54,61,55
52,53,58,55
51,54,56,56
48,54,55,56
45,54,57,55
44,54,60,54
46,55,62,53
51,56,63,53
56,58,61,55
59,59,59,57
60,60,57,61
59,63,57,63
57,65,58,63
56,66,59,61
55,64,61,58
55,58,62,56
55,52,61,56
53,48,61,59
51,49,59,61
49,53,58,63
49,57,57,63
51,60,56,63
55,58,55,63
60,54,53,64
62,48,53,65
63,42,53,66
61,38,55,65
58,34,57,62
56,31,58,57
54,29,58,53
54,29,56,51
54,34,55,53
54,43,56,57
54,55,59,60
55,65,63,62
56,69,66,61
57,66,68,60
57,57,68,59
59,47,68,61
61,44,67,62
63,53,67,63
65,70,66,62
65,88,65,61
64,97,63,60
62,91,60,61
60,76,59,62
58,62,58,63
57,56,58,63
57,59,58,62
57,64,59,61
57,65,60,60
57,60,61,60
58,51,61,61
58,45,62,61
58,45,63,61
57,50,64,59
55,60,65,57
53,71,66,55
54,78,67,54
56,80,67,54
59,73,67,56
62,58,65,57
63,40,62,58
62,25,60,58
60,20,60,56
58,25,61,54
57,36,64,53
57,48,66,54
57,55,67,58
56,58,66,63
54,57,63,66
52,56,60,65
51,56,58,61
53,57,58,56
57,57,59,54
61,55,60,55
63,51,61,58
62,48,62,62
58,49,62,65
53,53,63,66
49,57,64,67
48,56,65,67
49,50,65,66
52,41,63,65
55,34,60,64
57,35,55,64
57,43,53,64
56,55,52,63
55,66,55,62
54,72,59,58
53,72,63,55
54,69,64,54
54,66,62,55
54,64,58,59
54,63,54,63
54,61,53,65
55,58,54,67
58,57,57,68
62,60,60,68
65,65,62,68
66,71,62,67
64,73,63,63
61,70,63,57
57,65,65,50
56,61,66,45
57,61,66,44
58,64,64,47
59,68,62,52
59,71,61,57
58,71,60,60
57,70,60,61
57,70,60,60
57,71,60,58
57,73,60,57
57,73,59,56
56,69,59,57
55,62,59,57
53,54,60,58
53,51,61,59
53,54,63,60
55,65,64,62
56,77,64,64
56,84,63,65
56,83,62,66
54,72,60,66
53,57,59,66
53,48,59,67
54,49,60,68
54,59,61,68
53,72,62,67
51,77,62,64
49,72,61,60
49,58,61,57
51,42,61,56
54,32,62,57
57,32,63,59
59,41,63,59
61,53,62,57
60,61,60,54
59,64,58,51
56,62,57,50
53,59,57,53
50,55,58,57
49,53,59,63
49,51,58,67
51,50,57,68
53,50,56,66
55,52,56,62
57,52,58,57
57,50,61,54
57,46,64,53
55,42,65,54
54,40,64,56
54,41,62,57
55,46,61,57
56,51,59,56
56,56,58,55
56,59,58,54
56,59,59,55
55,58,61,56
56,58,64,56
56,58,66,57
56,59,66,56
56,61,65,56
57,62,62,56
58,62,60,57
59,63,59,59
60,65,60,61
61,67,62,63
60,69,64,66
59,66,65,69
57,59,65,72
56,48,64,73
55,37,63,71
53,29,62,67
53,29,62,62
53,38,62,59
54,51,62,60
56,64,61,63
56,72,60,67
56,71,59,68
56,62,60,66
55,49,60,62
54,38,59,59
55,33,58,56
56,37,57,55
58,45,57,54
59,56,59,53
59,62,62,53
57,63,66,53
54,58,68,54
53,51,68,58
52,46,67,62
54,44,66,65
56,46,64,66
59,50,63,65
61,55,63,64
61,59,63,62
61,60,64,62
59,57,64,64
58,52,65,66
57,49,65,70
57,49,64,71
57,53,63,69
57,59,62,66
57,66,61,62
56,71,61,60
55,73,61,60
54,72,60,62
54,68,60,64
53,64,60,64
52,64,61,63
52,69,62,61
53,79,63,60
54,87,63,61
55,88,62,63
55,80,60,66
53,67,57,67
51,55,55,67
50,51,54,64
51,55,55,61
55,63,57,58
59,68,59,56
62,67,59,57
63,60,59,58
62,52,57,60
61,48,57,61
59,51,58,62
58,60,62,62
58,68,66,62
57,71,70,60
56,68,70,58
54,63,68,56
53,60,64,56
53,60,59,57
53,62,57,59
53,64,58,60
54,64,60,59
54,63,63,57
54,62,65,56
55,60,66,56
56,59,65,56
57,59,62,57
57,58,57,57
57,58,53,56
56,59,50,56
54,60,51,56
54,61,55,58
54,61,59,59
56,60,62,60
59,56,63,60
62,50,61,57
63,44,58,54
62,40,56,51
60,40,57,51
58,47,59,53
57,57,61,55
57,69,63,57
58,75,63,56
58,73,61,54
56,63,60,53
52,50,58,53
50,39,56,55
50,38,56,58
52,47,57,61
54,60,58,62
55,70,60,61
56,71,61,60
56,62,61,61
56,49,60,62
56,41,58,63
57,42,56,63
58,51,55,62
58,58,55,59
57,57,57,57
56,48,59,56
54,36,60,56
54,31,61,56
55,35,60,58
56,45,59,59
58,55,58,59
58,56,60,59
58,49,62,59
56,40,64,59
55,34,65,60
55,37,64,61
56,48,62,62
58,62,61,63
60,74,61,62
60,81,63,62
60,82,64,62
59,77,64,63
58,67,63,66
58,54,61,69
57,41,58,71
56,33,56,71
55,31,55,67
54,36,55,61
53,46,57,55
52,60,60,53
51,74,64,56
51,84,68,60
53,87,72,65
56,84,73,66
60,75,72,62
62,66,68,55
61,58,63,50
60,54,59,50
59,53,58,56
58,54,59,65
59,55,61,74
60,56,63,79
60,57,63,77
60,58,61,72
59,60,59,66
58,62,57,61
57,61,58,57
56,58,61,55
56,54,65,55
54,53,69,57
53,57,70,61
52,65,68,66
53,75,63,70
54,80,58,71
55,79,55,68
57,70,56,63
58,58,61,57
58,48,68,53
56,44,73,52
54,47,74,53
52,56,72,56
51,65,66,58
52,72,61,58
52,74,57,58
52,69,56,56
51,60,56,56
51,50,58,56
50,42,59,56
51,39,60,55
53,40,61,54
55,44,61,53
57,50,61,52
58,56,62,54
59,61,64,56
58,66,66,60
57,71,67,63
55,75,66,64
52,77,65,62
50,75,64,60
50,69,63,57
51,62,64,57
52,55,65,59
54,49,65,61
55,45,64,63
55,43,61,63
55,43,59,61
55,47,57,58
58,53,57,57
61,60,58,58
63,67,60,61
63,72,62,66
61,75,61,69
58,72,60,70
55,64,58,67
54,53,56,61
56,44,56,54
59,40,57,51
61,46,60,53
63,59,63,58
63,72,66,63
61,80,66,65
58,80,64,63
55,73,61,58
52,63,57,52
51,55,55,50
51,51,56,51
53,51,58,55
55,53,60,58
56,56,60,59
57,58,59,57
56,56,58,54
55,54,57,53
55,52,57,57
56,54,58,64
59,58,60,69
61,59,60,71
62,56,59,68
62,46,57,62
61,34,56,56
60,26,56,55
58,23,56,58
55,28,57,64
51,35,59,69
48,43,61,72
47,48,63,70
49,51,65,66
52,54,65,61
55,57,64,58
58,60,62,57
59,61,58,59
58,60,56,60
56,57,55,62
55,55,56,63
54,53,59,63
56,54,62,64
58,57,65,63
61,60,65,61
62,64,63,59
62,67,60,57
59,70,57,56
56,73,57,56
54,76,58,58
52,79,59,60
52,79,61,63
53,76,63,64
54,70,64,64
56,64,64,63
58,59,63,61
59,59,62,59
60,61,60,59
60,64,59,60
58,66,58,61
56,63,60,62
53,57,62,63
51,50,65,61
50,45,67,59
49,45,68,57
50,48,68,57
51,50,67,57
53,49,66,57
56,45,65,56
58,39,64,55
59,36,63,54
59,38,61,54
57,44,60,58
56,53,60,64
56,62,61,69
58,69,62,72
60,72,64,71
61,71,63,67
60,69,61,62
57,66,59,58
55,64,56,58
55,63,56,59
56,63,57,60
58,64,59,61
60,65,61,60
59,68,63,59
56,71,64,59
53,74,63,61
51,76,61,65
51,77,58,67
53,74,56,68
57,67,55,66
59,58,56,63
60,48,59,60
58,41,63,58
56,37,65,56
54,37,66,55
54,42,65,55
55,50,64,55
57,57,62,56
57,63,62,57
57,64,63,56
55,62,64,54
52,57,62,53
51,54,59,52
50,52,56,53
52,51,54,54
56,50,55,56
59,47,58,58
62,45,61,60
62,44,63,61
60,46,62,61
57,49,59,60
54,52,56,59
53,55,54,59
52,54,55,61
53,49,57,64
53,40,59,66
53,33,61,64
54,31,62,60
56,36,61,54
58,45,60,50
60,55,59,49
62,62,58,52
62,66,59,57
59,68,60,63
56,69,63,66
54,72,66,66
52,77,68,64
53,82,69,60
54,83,67,58
54,78,63,57
55,66,59,57
55,53,58,57
56,45,59,57
58,45,62,56
60,54,64,55
63,65,66,55
63,72,65,55
62,72,62,57
60,65,60,58
58,53,59,60
57,40,60,62
57,32,61,63
58,29,62,63
59,31,62,62
59,38,60,60
57,49,59,58
55,62,57,57
52,75,57,58
51,86,59,60
51,92,61,63
52,91,63,67
54,82,64,68
57,71,63,68
58,61,61,66
58,55,59,63
55,54,59,61
50,56,60,61
46,58,62,64
44,58,64,68
45,56,65,72
50,54,64,74
56,52,61,73
59,53,59,67
59,55,59,59
56,58,60,52
53,60,63,47
51,62,65,47
52,64,65,51
54,66,64,57
56,70,63,62
57,73,62,66
55,74,62,66
54,71,63,62
54,65,63,57
55,58,62,53
59,55,61,51
63,57,61,51
65,64,61,54
65,74,62,58
63,81,63,62
60,81,63,63
58,74,60,63
57,62,57,60
57,52,54,56
58,47,53,55
60,49,55,56
62,56,59,59
63,65,63,63
64,72,65,66
63,75,65,68
60,73,62,66
58,66,58,62
56,56,55,57
57,47,54,54
59,43,55,54
60,45,57,58
61,51,60,64
59,58,62,69
56,64,63,70
55,65,63,67
55,61,63,61
56,53,63,57
57,43,63,56
56,35,64,59
54,29,64,63
52,24,64,66
52,21,63,67
54,19,63,66
56,20,63,64
58,25,63,62
57,32,63,61
55,41,63,61
52,48,62,62
51,54,61,63
50,57,59,65
51,60,58,65
53,63,57,64
55,65,58,61
56,67,61,57
57,65,64,54
56,61,67,54
56,57,67,55
55,55,66,57
54,57,63,59
55,61,62,60
55,66,62,61
56,68,64,61
55,66,66,61
54,61,66,61
52,57,64,62
51,56,60,63
51,57,57,63
53,59,57,62
56,60,60,61
57,61,64,61
56,62,67,62
53,62,68,63
49,61,67,62
46,59,65,61
46,56,63,58
47,51,60,56
50,47,58,55
54,46,56,56
58,49,56,58
62,54,57,60
64,61,59,62
63,66,61,62
61,65,63,61
57,61,63,60
53,53,62,58
51,48,61,56
51,46,59,56
53,48,58,57
54,52,57,57
56,57,58,57
57,61,58,56
59,65,58,55
60,67,58,55
61,68,58,56
59,68,59,57
56,67,61,59
53,69,61,59
51,72,61,58
52,74,60,56
53,74,58,54
55,69,57,56
57,61,56,60
57,54,57,65
56,51,59,68
56,53,60,68
56,59,61,64
56,65,60,59
56,68,58,54
55,67,57,53
55,62,57,55
54,56,57,57
53,50,57,58
52,46,57,57
52,44,58,54
53,45,60,51
58,50,61,50
63,57,63,51
66,64,64,55
67,69,66,60
64,70,67,64
59,68,68,67
54,64,69,67
53,61,69,66
55,59,66,64
59,60,63,63
62,64,59,64
64,68,56,65
63,70,55,67
60,68,56,67
58,62,57,64
57,53,58,58
56,45,57,53
54,41,56,50
52,43,56,51
50,49,58,56
49,59,60,62
50,68,62,66
52,76,63,66
55,78,64,63
57,74,64,58
59,64,64,54
60,53,65,54
60,45,65,56
60,43,65,59
58,45,64,61
56,50,61,61
55,53,59,59
54,53,58,56
56,52,59,56
59,52,60,57
62,53,61,60
66,54,62,62
67,52,61,62
66,47,60,61
64,43,59,58
60,41,59,57
57,45,60,57
55,53,61,59
55,62,62,61
55,67,61,63
56,66,59,63
56,60,56,62
55,49,55,60
53,39,56,60
51,32,58,61
50,31,61,65
51,35,63,68
53,43,62,69
55,53,60,68
56,62,59,66
54,68,58,63
52,70,59,63
49,69,60,63
48,68,61,64
49,72,62,64
51,78,63,60
54,85,64,56
57,86,66,52
60,80,67,51
62,67,66,52
62,52,64,54
61,43,62,56
58,43,61,58
56,52,61,59
54,64,62,61
53,71,62,64
54,68,60,66
54,58,59,66
54,45,58,65
55,38,60,62
56,39,63,60
58,47,65,59
60,56,66,60
60,59,66,62
59,54,64,64
56,44,63,65
52,34,63,65
50,31,64,65
50,35,64,65
53,46,63,65
58,59,61,65
62,68,58,63
65,70,57,60
65,65,57,57
62,56,59,54
58,47,61,52
54,42,63,53
51,42,64,55
49,46,63,59
50,52,61,63
52,56,60,66
54,59,59,67
55,62,59,66
54,64,59,64
53,68,61,61
52,72,63,60
53,75,63,61
54,76,62,63
56,73,60,66
57,67,58,68
58,60,58,67
59,55,61,62
59,55,66,56
60,59,71,52
60,65,75,52
60,71,75,55
59,73,73,59
57,72,68,61
54,67,63,60
51,60,59,56
48,53,58,53
47,47,58,52
48,45,60,54
49,47,62,57
50,53,64,59
50,60,63,58
51,65,60,55
53,68,56,51
55,67,53,49
59,65,52,49
61,66,54,53
62,71,58,59
62,80,62,65
60,87,64,71
59,86,64,73
58,75,63,73
58,57,62,68
59,41,62,63
59,33,64,58
59,37,65,55
59,48,65,57
59,61,62,60
59,70,59,64
59,73,56,67
58,73,54,67
57,71,55,64
55,68,56,60
53,61,58,57
51,53,59,57
51,45,58,59
52,44,58,61
54,50,58,60
57,62,58,57
58,71,59,52
58,73,60,47
57,66,62,47
55,54,63,52
53,45,65,60
53,42,67,68
54,48,68,72
55,56,68,72
56,63,66,69
56,64,62,66
55,62,58,63
55,59,54,62
56,58,54,61
56,59,56,59
57,61,59,56
57,61,62,52
57,59,63,50
58,56,62,49
57,56,60,49
56,58,59,52
54,63,57,56
53,67,57,60
52,67,58,62
53,62,59,63
55,57,59,62
57,53,58,61
57,51,57,61
57,52,56,61
56,53,56,62
54,53,56,63
53,54,56,62
53,54,56,62
53,53,56,61
54,51,58,61
55,49,61,61
57,46,66,62
57,43,70,63
57,42,73,63
56,40,72,62
56,40,68,63
57,43,62,63
60,48,57,65
64,56,56,66
67,64,58,65
68,69,62,62
66,67,66,58
62,59,68,53
58,47,68,49
55,36,66,48
55,31,62,50
56,34,59,54
58,44,57,59
59,57,56,63
59,67,56,65
58,71,58,65
54,68,60,63
50,61,63,61
48,55,65,59
47,54,65,57
49,61,62,56
52,71,59,56
55,80,56,57
57,83,55,60
57,78,56,62
56,68,58,62
54,56,60,60
52,47,59,58
52,44,57,55
53,48,56,55
56,55,56,58
58,60,57,62
60,59,60,67
60,53,62,70
58,46,62,70
56,43,62,68
54,44,61,65
52,47,60,61
51,49,61,58
52,48,63,56
53,46,65,56
55,45,65,56
57,47,64,57
57,49,61,57
56,50,59,57
55,46,58,57
54,39,59,57
54,33,61,58
55,33,63,59
56,40,64,62
57,52,65,64
57,66,64,66
57,76,63,66
57,80,63,65
58,76,62,65
59,66,62,64
58,54,61,64
57,45,60,63
55,42,58,60
54,46,58,57
54,56,59,55
56,69,60,54
59,80,62,56
60,89,63,59
60,92,64,62
59,89,64,63
56,81,65,63
54,70,64,60
53,60,63,57
55,55,60,55
57,54,57,54
58,58,56,55
59,61,57,57
59,61,60,59
58,58,64,61
57,52,66,63
57,47,66,62
57,46,64,61
58,51,62,59
59,60,61,58
60,71,62,58
60,78,65,60
61,79,67,62
61,74,68,63
61,65,67,64
60,55,65,65
58,47,62,64
57,42,61,62
57,43,60,59
59,50,61,56
61,60,61,54
63,71,61,54
61,78,60,56
57,76,60,58
51,69,59,62
46,58,59,65
45,50,59,67
47,47,59,66
51,47,60,62
55,48,60,58
55,48,60,55
53,47,60,54
50,48,59,56
48,53,58,60
49,60,59,62
52,66,62,62
56,67,64,60
58,63,65,57
59,55,64,56
56,46,60,56
53,41,57,57
50,43,55,60
50,50,55,61
53,58,57,62
56,66,60,60
58,69,61,58
58,70,62,57
56,70,61,57
52,70,60,60
49,69,60,65
48,67,62,69
48,61,65,70
51,55,68,67
55,50,69,61
57,48,68,55
58,50,66,52
58,58,63,51
58,68,61,54
58,78,61,58
59,83,61,61
60,77,62,62
60,63,62,60
59,45,62,58
56,32,62,58
54,30,62,60
54,42,63,64
56,60,62,68
59,75,61,69
62,82,60,68
62,79,59,66
59,69,58,63
55,59,57,62
52,52,56,62
52,50,55,62
54,51,55,61
57,56,56,60
60,63,60,59
61,68,64,59
61,71,66,60
61,69,65,61
61,65,62,62
62,59,57,62
62,53,54,62
62,48,53,60
61,42,55,60
60,37,57,60
58,35,60,61
56,36,61,63
55,42,61,65
55,50,60,65
56,58,59,64
57,62,61,62
58,63,63,59
59,64,65,56
59,65,65,54
59,66,62,53
57,66,58,54
55,64,55,58
52,61,55,62
50,55,58,64
50,48,63,64
52,40,66,62
54,35,68,57
56,36,67,54
56,42,65,52
53,53,63,54
51,64,62,58
50,70,62,63
51,70,61,67
54,65,60,67
57,60,59,64
60,58,58,59
60,59,58,55
57,61,59,54
54,64,61,56
53,64,63,58
54,64,65,60
57,61,65,61
60,57,62,61
61,52,59,61
59,46,55,62
55,43,52,63
51,44,53,65
49,50,56,65
50,58,59,63
53,65,62,60
56,68,61,56
59,65,58,54
60,60,55,53
59,56,54,56
58,55,56,59
58,56,61,62
60,59,66,63
62,61,69,62
62,63,69,60
60,64,65,58
55,65,61,57
51,66,57,57
48,64,56,58
49,60,58,60
52,56,60,63
55,54,61,65
58,55,61,65
58,59,59,63
57,62,58,59
56,65,58,55
56,65,60,52
57,62,63,52
58,57,66,54
60,50,67,57
61,43,66,59
60,38,64,59
58,37,61,59
55,42,59,58
53,50,58,59
53,59,58,61
55,67,58,64
58,68,58,68
61,62,60,71
62,50,62,73
61,38,65,71
57,31,67,65
52,33,69,58
48,43,69,51
47,56,67,49
49,68,65,50
53,74,62,54
58,74,60,58
60,70,60,59
60,66,62,58
59,62,64,55
58,61,66,54
58,63,66,56
59,64,66,61
59,65,64,65
57,62,62,66
53,58,60,63
50,54,56,57
48,52,53,52
49,52,51,52
53,53,51,56
58,54,54,63
61,56,58,69
61,57,61,71
58,59,62,69
53,60,62,63
48,60,61,58
46,59,62,55
47,57,63,55
50,56,65,56
55,56,66,58
58,55,66,60
60,53,64,62
59,49,63,63
57,47,61,62
54,47,60,61
52,51,60,60
52,58,59,59
54,64,59,59
57,68,59,60
59,68,60,61
59,65,62,61
58,60,63,60
57,53,63,58
56,46,63,58
56,43,61,58
57,46,59,60
58,54,58,60
58,65,59,59
58,74,61,57
58,75,63,56
57,67,65,56
56,53,65,59
54,41,63,61
53,34,61,62
51,37,60,61
51,46,61,59
53,57,62,57
54,63,64,56
56,64,64,55
56,60,62,53
55,55,60,52
55,53,58,53
55,55,58,56
56,61,60,60
57,66,64,65
58,69,66,69
59,68,67,70
58,61,66,67
57,51,63,61
55,41,61,56
54,35,59,52
54,36,59,52
56,43,60,53
58,54,62,56
61,66,64,57
63,75,65,59
64,78,65,61
62,77,63,64
59,73,61,68
57,70,59,70
57,70,58,70
58,71,59,67
59,71,60,63
59,70,61,60
58,69,61,60
56,71,61,63
56,76,61,66
57,80,62,67
60,81,62,65
63,75,60,61
66,65,56,58
65,55,52,56
60,52,50,57
54,56,51,60
49,65,56,64
48,71,62,66
51,71,67,66
56,64,69,62
61,56,68,58
62,52,64,56
58,53,60,57
53,57,57,61
49,58,55,66
48,52,55,70
51,43,57,71
56,35,59,69
59,33,62,63
59,38,64,57
56,47,64,53
52,55,63,52
49,58,62,55
48,55,60,59
50,49,60,62
53,46,59,63
56,49,60,62
59,57,60,60
62,64,59,59
64,67,59,59
65,61,60,60
66,50,61,62
65,38,63,63
64,30,64,62
63,31,64,60
63,39,63,58
64,51,62,57
63,62,61,57
60,69,63,58
56,72,66,60
51,72,68,61
47,71,68,62
46,69,64,63
48,66,59,62
52,65,55,62
54,65,54,61
56,68,57,60
56,73,62,60
56,77,65,61
56,78,65,62
56,74,61,63
56,64,55,64
55,54,50,64
53,48,48,64
50,48,51,62
47,54,56,62
46,62,61,62
46,66,64,64
48,63,63,65
50,54,60,66
52,43,58,64
53,35,57,61
53,33,59,57
53,39,61,54
54,49,63,54
57,59,64,54
60,65,63,55
62,65,62,56
62,61,62,55
61,54,62,54
58,48,63,53
54,46,62,53
52,46,61,56
50,49,59,59
50,52,59,61
51,56,60,62
53,59,63,61
56,59,66,60
59,56,67,57
61,52,67,56
61,46,66,57
60,41,62,59
58,39,59,62
55,42,57,64
53,51,56,67
52,65,56,68
53,75,57,68
53,77,58,68
54,69,59,67
54,55,60,64
54,43,62,60
55,39,62,56
56,43,63,53
58,53,62,51
59,62,62,52
60,68,61,55
61,68,62,59
61,64,62,61
61,58,61,62
60,51,59,61
59,45,55,59
58,43,51,56
57,45,50,54
57,50,51,52
58,57,55,51
58,62,62,52
57,65,68,54
56,68,73,57
54,70,75,58
52,75,74,59
53,82,71,58
55,87,67,56
57,88,64,56
58,80,62,56
58,67,62,57
55,52,62,57
53,43,62,56
52,43,62,54
53,52,62,52
56,62,61,53
58,68,61,56
59,67,62,59
59,59,62,62
58,50,63,61
57,46,63,58
57,48,64,55
57,56,65,53
57,65,68,54
55,70,71,57
52,70,73,61
50,65,74,65
49,58,72,69
50,50,67,71
53,43,62,71
55,38,56,69
56,37,53,65
56,42,51,61
56,51,52,57
57,61,53,56
58,69,55,55
59,71,56,56
58,67,56,58
56,59,57,60
54,52,58,63
53,46,60,66
54,45,63,68
55,49,64,68
56,56,63,67
57,64,60,64
56,70,57,61
55,73,56,59
54,72,58,58
55,66,61,59
56,57,64,59
58,48,65,60
59,42,64,60
59,44,61,60
57,54,57,60
56,67,55,61
54,78,55,62
55,80,56,63
56,75,58,63
57,66,60,62
56,58,61,61
54,55,60,60
51,55,59,61
50,54,58,61
52,50,59,61
56,42,61,61
61,36,63,59
65,35,66,58
66,40,66,57
64,49,66,58
60,58,64,61
57,63,63,64
55,65,64,66
56,64,66,66
58,63,67,64
59,63,67,61
59,63,65,58
57,61,63,57
55,56,61,58
52,49,60,61
51,41,60,62
51,36,59,63
52,36,59,62
53,41,59,61
55,47,60,60
57,54,61,61
59,58,63,62
61,61,64,62
63,62,65,62
63,62,64,61
62,61,63,60
60,60,61,61
58,61,58,64
57,65,55,67
56,71,53,70
57,78,53,69
58,81,54,64
59,80,57,55
60,76,61,46
59,70,63,41
58,63,64,42
57,55,63,50
57,47,61,59
58,40,61,67
60,37,61,69
60,42,62,67
59,55,63,64
56,71,63,61
53,84,62,62
51,86,60,64
50,76,58,66
52,57,57,66
54,39,57,64
56,30,56,62
57,33,55,61
56,46,53,61
54,60,52,61
53,70,52,62
52,75,54,62
54,75,57,62
55,73,62,62
57,70,65,62
58,64,66,61
57,55,64,60
56,47,60,59
56,43,58,59
55,45,59,60
56,54,63,62
56,65,67,62
56,72,70,61
55,71,69,59
53,65,66,56
52,58,62,54
53,56,60,54
56,60,61,56
60,70,64,60
63,79,66,62
63,79,66,63
61,70,63,61
56,53,58,58
52,36,54,54
50,26,51,52
51,24,50,53
54,29,51,56
55,36,53,60
55,40,56,63
53,43,59,64
51,45,62,64
50,48,64,62
51,52,65,59
53,56,63,58
56,57,60,57
58,53,57,58
59,48,56,59
58,44,56,59
57,44,58,60
54,48,59,61
52,53,61,62
51,57,61,64
51,59,61,65
52,59,60,64
54,62,61,61
55,68,62,57
55,75,64,52
55,79,67,48
55,77,69,47
55,68,70,50
55,54,68,55
54,41,66,61
53,33,62,65
52,33,60,66
50,38,60,64
50,46,60,60
51,52,62,56
54,54,63,54
59,54,64,55
62,54,63,58
63,55,62,61
59,60,61,64
55,68,61,64
52,77,63,62
52,82,64,59
55,81,66,57
59,75,66,56
63,67,65,56
64,60,63,56
64,57,61,55
63,58,60,54
61,61,60,54
59,63,60,56
57,63,62,58
55,60,64,61
53,55,66,63
52,53,68,64
52,54,69,64
52,59,68,64
53,64,65,64
55,69,62,63
57,71,59,62
58,69,57,60
57,65,56,58
54,60,55,57
52,58,55,56
50,59,55,56
50,64,56,56
52,70,59,57
54,76,62,58
56,79,65,59
57,80,68,60
56,78,69,62
55,74,68,64
54,69,65,67
54,64,61,70
54,61,57,72
56,59,54,70
58,60,54,66
60,63,57,59
59,67,61,53
58,71,66,49
56,71,68,51
55,69,68,57
55,63,65,64
57,56,61,69
57,49,57,68
57,43,55,63
54,40,56,57
52,38,56,52
51,37,57,53
53,36,57,56
56,36,57,61
60,39,57,64
64,46,60,67
65,55,63,68
65,63,67,69
62,68,69,68
59,69,69,66
56,65,67,62
55,58,63,57
56,51,59,52
58,46,56,49
59,43,56,49
57,44,56,53
55,48,57,58
52,52,58,62
52,55,60,64
55,55,62,64
60,52,64,61
63,49,64,58
64,47,63,57
62,48,62,58
58,53,61,60
56,58,62,62
56,60,63,63
59,56,63,63
63,48,63,61
64,41,60,58
63,38,57,56
59,43,54,56
54,54,52,59
50,64,51,64
47,69,51,68
46,67,54,69
48,61,57,66
51,55,61,62
54,50,63,59
56,47,64,59
57,44,63,60
57,42,62,61
58,40,61,61
58,40,63,58
59,44,64,55
61,50,66,54
62,58,65,54
63,66,64,57
64,73,61,61
64,76,60,63
63,75,61,64
62,68,63,62
61,57,65,59
58,46,66,57
55,38,65,56
51,36,63,57
48,41,60,60
47,50,58,63
48,61,57,66
51,70,57,69
54,74,58,69
57,74,60,68
59,73,61,65
58,71,62,62
56,70,62,60
53,71,60,59
50,72,59,58
49,71,59,58
50,65,59,57
51,58,59,55
54,50,61,54
56,46,62,53
59,44,63,53
60,45,63,54
59,46,62,57
57,48,60,59
54,50,57,61
52,52,55,61
51,53,55,60
52,54,57,58
55,55,60,56
57,58,62,54
58,63,62,54
58,68,60,55
57,68,57,58
55,63,56,61
54,52,58,65
54,42,62,68
54,36,67,71
56,38,69,73
58,47,68,74
57,59,64,74
56,70,58,71
54,76,55,66
52,73,54,61
52,65,57,58
53,55,62,58
55,48,66,60
57,46,67,62
57,50,67,61
56,59,65,58
55,69,63,54
55,76,62,51
55,79,63,51
57,75,65,55
57,67,67,61
57,59,67,66
56,56,65,67
55,60,63,64
55,70,59,59
57,78,57,53
60,80,56,49
62,73,57,49
62,61,59,52
61,50,61,58
57,45,62,63
54,50,60,64
52,61,57,62
52,74,55,57
55,83,53,52
58,86,54,50
61,81,56,53
62,71,59,59
60,61,63,65
57,53,66,69
54,51,69,68
52,53,69,65
52,57,67,62
53,61,63,60
55,62,60,60
56,61,58,61
56,60,58,61
54,59,59,60
51,58,61,58
50,57,63,58
50,56,63,58
53,57,62,58
56,59,60,58
59,61,57,56
60,62,55,54
60,59,55,52
58,53,58,52
56,46,63,54
55,42,68,59
54,44,70,63
54,50,69,66
53,58,65,66
53,62,60,63
52,61,56,59
52,56,54,56
53,50,55,55
56,46,57,56
60,44,59,59
64,45,59,61
65,46,59,63
63,49,59,65
60,53,59,67
56,60,61,69
53,67,63,69
52,72,64,67
52,71,64,63
53,64,63,59
55,55,61,57
55,47,57,58
56,44,53,60
56,48,49,62
56,56,48,63
55,64,49,61
55,69,53,57
54,68,57,55
54,60,62,55
54,49,65,57
55,37,66,60
57,31,68,61
59,33,69,60
61,45,70,58
63,61,72,55
62,75,71,54
60,79,70,54
57,71,68,56
54,57,65,58
53,43,63,59
53,36,63,59
