T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
64,49,59,67
62,38,60,66
59,30,59,63
55,28,58,60
52,33,58,59
51,45,58,60
52,59,58,62
55,71,60,64
58,76,62,66
60,72,64,65
59,63,64,63
57,53,63,61
54,47,61,60
53,48,58,60
55,54,56,61
58,63,56,62
60,68,59,64
61,67,62,65
61,63,66,65
60,60,67,64
59,64,66,60
60,72,64,55
60,81,62,52
61,83,60,53
62,76,60,56
61,63,62,61
60,52,62,66
58,49,62,69
55,56,60,68
54,68,58,66
54,76,56,64
56,73,56,61
59,62,57,58
61,49,58,54
60,43,60,49
58,48,62,46
54,61,64,46
52,73,66,51
52,80,69,58
55,78,71,64
58,69,71,65
60,59,69,62
58,48,64,57
55,41,59,53
53,38,54,52
53,39,52,54
56,44,53,58
59,50,56,61
61,55,61,61
60,56,66,59
58,54,69,57
56,49,70,57
54,42,68,61
54,38,65,65
54,35,59,68
53,36,55,67
53,39,51,63
52,43,51,58
53,46,54,54
54,46,58,53
55,44,62,54
57,44,65,56
57,49,65,58
56,61,64,60
55,74,62,62
53,83,61,63
52,82,61,64
52,70,63,65
54,55,65,67
57,44,66,68
59,45,66,66
60,56,63,62
60,68,59,58
60,74,56,55
60,69,56,56
60,56,59,59
59,43,63,62
58,39,67,63
58,46,67,62
58,59,66,61
58,71,63,60
59,76,61,60
57,72,59,63
55,63,59,66
52,54,60,69
49,50,61,71
49,51,63,71
52,57,64,69
56,65,64,66
60,72,62,62
62,78,59,59
61,82,56,58
58,82,55,58
55,77,56,60
54,67,59,63
56,57,62,64
60,51,65,65
63,51,66,65
63,56,65,65
62,62,63,65
59,64,61,65
56,61,60,65
55,56,60,64
55,55,62,63
55,60,63,60
57,67,64,57
57,72,63,55
58,70,62,52
57,63,62,51
55,54,63,50
53,50,64,50
51,53,63,51
52,60,62,52
55,66,60,53
60,68,58,54
65,65,58,57
69,58,57,60
69,52,57,63
67,47,58,65
62,44,59,63
58,43,59,59
55,42,60,54
56,40,59,51
58,38,58,53
60,36,57,60
63,37,57,69
63,41,58,75
63,47,60,76
62,54,63,72
61,60,66,63
61,64,66,54
62,65,65,49
63,64,62,47
65,62,59,50
65,59,59,54
64,57,59,59
61,56,61,62
58,54,61,62
56,51,59,59
55,47,56,56
56,44,54,54
58,44,53,55
59,49,55,57
60,57,60,59
60,64,66,60
59,66,71,59
57,62,73,59
56,55,70,59
56,51,64,62
56,53,57,66
57,63,53,68
56,78,53,67
55,90,57,63
52,93,63,57
50,86,67,53
48,71,67,51
49,54,64,52
52,40,60,54
56,34,57,56
58,37,56,57
59,46,57,59
58,58,59,60
56,67,61,60
55,72,61,61
54,71,60,62
55,64,59,62
54,53,58,62
54,44,57,62
55,40,58,60
57,41,58,58
61,47,58,55
65,53,59,54
69,57,60,54
69,59,60,56
66,58,60,59
60,57,59,62
55,56,59,64
52,54,60,64
52,51,61,64
55,49,62,64
58,49,62,63
59,51,62,63
59,56,60,63
57,61,60,62
56,63,60,61
56,62,61,58
56,60,61,55
58,59,60,53
59,62,59,54
60,67,57,58
60,71,57,63
58,69,57,68
56,62,59,69
55,54,61,66
53,49,63,60
53,50,63,55
54,55,62,53
55,60,60,54
55,62,59,58
55,59,58,62
54,55,58,65
54,54,58,66
54,57,57,64
54,62,58,60
56,67,58,56
57,66,60,53
58,60,62,53
59,51,64,56
59,42,65,62
59,37,67,66
58,40,68,67
57,48,69,65
56,59,69,61
56,68,67,58
56,74,65,56
57,74,62,56
59,69,61,59
61,61,60,61
62,52,61,65
61,45,64,67
59,41,66,68
56,41,68,68
53,43,69,64
52,46,70,60
53,50,70,54
56,53,70,50
60,57,70,48
63,62,69,49
63,68,68,53
61,75,66,57
58,79,63,61
54,80,60,64
52,77,57,65
51,70,54,65
52,60,55,65
53,52,57,66
56,48,61,66
60,49,64,66
63,54,64,64
65,60,61,62
64,66,58,61
61,70,56,61
57,70,57,62
54,66,60,63
53,61,63,63
54,54,65,62
56,50,65,61
57,50,63,60
58,55,61,60
57,61,58,60
54,68,57,61
52,71,57,63
51,70,58,65
52,65,60,67
56,56,62,69
60,46,64,70
64,36,65,70
67,30,64,68
68,30,62,65
65,38,62,61
61,51,62,58
57,67,64,57
55,79,65,56
55,82,65,57
58,78,63,56
60,67,59,54
62,56,56,52
62,47,54,52
61,44,54,53
59,46,54,56
59,51,55,58
59,59,56,59
60,66,56,60
60,72,56,60
60,74,57,60
60,73,59,60
59,69,60,60
59,66,61,58
59,66,61,55
60,69,60,54
60,73,58,53
59,77,57,54
57,78,56,55
55,75,55,55
53,69,56,54
53,62,58,54
54,56,61,55
56,51,64,57
57,48,65,60
57,46,64,60
56,45,62,59
54,45,60,56
53,47,58,53
53,51,58,53
54,54,58,55
56,55,59,60
58,52,62,64
59,47,65,67
59,42,68,68
59,40,70,67
60,40,69,65
61,43,67,63
62,46,63,63
63,47,62,65
63,46,62,67
61,40,64,69
59,34,66,69
58,30,67,67
58,32,66,62
59,41,64,57
60,53,62,54
60,64,60,54
58,69,59,57
56,69,58,61
54,67,58,63
53,66,59,63
52,68,59,61
52,70,58,60
53,70,57,60
54,67,57,60
57,60,58,60
58,51,59,60
58,41,61,59
57,36,61,58
54,35,60,58
52,39,58,57
51,45,57,57
51,52,57,58
52,57,58,59
53,61,59,60
55,64,59,60
56,65,57,60
58,64,55,60
59,60,54,61
59,57,53,62
57,57,54,63
55,62,56,62
53,70,58,60
53,77,58,58
55,80,58,57
56,78,58,59
57,73,57,62
57,68,57,65
56,64,57,67
56,63,57,67
56,61,57,65
58,58,57,63
59,54,58,63
60,49,60,65
60,47,62,69
58,48,65,72
55,52,66,72
53,58,67,69
52,62,66,61
53,65,65,52
56,65,64,45
58,64,63,42
60,62,64,44
60,60,64,49
60,58,65,54
58,56,65,59
57,54,64,62
56,53,63,62
57,56,61,62
58,63,60,60
60,71,60,57
62,78,61,54
62,81,63,52
61,82,65,51
60,79,67,51
60,75,68,53
60,68,67,57
60,60,65,60
60,53,63,60
59,49,61,59
58,51,62,57
56,56,65,57
56,62,68,58
57,64,70,60
58,59,71,62
60,50,69,62
60,41,66,61
60,35,64,60
59,34,62,60
59,36,63,62
59,39,64,64
60,39,64,65
61,36,64,66
61,34,62,65
61,35,60,64
61,42,58,62
61,53,58,60
61,63,58,57
62,67,59,56
61,65,61,57
60,59,62,60
57,54,62,64
54,54,62,67
52,59,62,68
52,64,63,65
53,64,65,61
55,58,66,56
56,47,67,54
57,38,67,54
58,35,65,56
58,42,64,60
58,56,63,64
59,68,63,67
60,72,64,67
60,64,65,65
61,50,65,60
61,38,63,56
61,38,62,53
62,50,61,54
61,68,62,57
60,80,62,60
57,79,63,60
55,64,62,58
54,44,61,55
54,26,60,54
57,18,59,55
60,22,59,58
62,37,59,63
61,56,58,66
59,74,57,68
57,87,56,68
56,91,55,68
56,88,54,68
58,81,53,67
59,76,52,65
60,77,51,61
59,82,52,57
57,88,53,54
55,92,55,54
55,93,58,57
55,91,60,62
56,88,61,66
56,82,61,68
56,74,60,67
54,65,59,65
53,56,57,61
52,49,56,59
52,45,55,57
53,42,54,56
54,41,53,56
55,41,54,55
55,42,55,55
57,46,58,56
58,51,60,57
60,57,62,59
61,62,62,60
62,65,61,60
61,66,59,61
59,66,58,62
58,65,59,64
58,65,62,66
59,63,64,67
60,61,65,65
61,58,64,62
61,55,62,59
60,52,61,56
58,52,61,54
56,53,62,55
55,54,64,58
55,53,65,61
55,50,65,63
56,47,62,64
56,48,59,62
55,52,56,60
54,58,56,57
53,64,58,56
53,66,61,57
54,65,65,59
56,61,68,60
58,56,67,59
59,52,65,56
58,50,62,53
56,50,60,51
53,50,60,53
52,50,61,58
52,50,62,63
54,47,61,67
57,44,60,66
60,40,58,63
60,38,57,58
58,40,57,57
56,47,59,59
55,58,61,64
57,67,61,69
59,70,61,72
62,65,60,69
62,54,60,62
60,45,61,55
57,45,62,50
54,54,64,50
52,67,65,54
53,78,65,58
56,82,63,60
60,77,60,60
62,68,56,59
64,58,54,59
64,50,55,60
62,44,58,61
60,43,62,61
58,45,66,59
55,52,67,57
54,61,65,57
54,67,62,59
55,70,60,64
57,69,60,67
59,66,61,67
59,63,62,65
58,61,63,60
58,56,64,57
57,48,63,55
57,38,63,55
58,30,62,56
59,29,61,57
59,36,61,58
59,48,61,59
59,59,62,61
59,64,63,63
59,61,65,63
59,52,65,61
59,44,65,57
58,41,64,54
57,44,63,53
57,51,62,56
56,59,61,60
57,66,58,65
57,68,55,68
59,67,54,70
60,63,55,69
61,59,58,67
61,59,64,64
59,62,68,62
55,69,70,60
52,75,69,59
51,74,66,59
51,65,64,59
52,50,62,60
55,36,61,60
57,28,61,62
58,31,61,63
59,43,62,62
59,57,62,61
59,66,62,58
59,66,63,55
61,58,63,54
62,48,64,54
64,41,64,54
65,42,65,53
63,50,66,52
61,62,65,51
57,71,64,51
55,74,62,55
54,69,60,60
55,60,60,65
56,51,61,67
56,49,61,67
55,54,61,63
53,63,61,59
53,71,61,58
54,75,61,59
56,73,62,62
59,68,61,67
60,62,60,69
59,58,57,69
56,56,55,67
54,55,54,63
54,54,54,59
55,53,56,57
58,54,59,58
60,58,61,59
61,64,62,60
61,70,62,59
59,71,61,59
57,67,60,58
56,59,59,59
56,52,59,61
56,49,60,63
57,51,62,63
56,57,64,63
55,65,65,62
54,71,66,63
54,73,66,63
54,72,65,64
56,68,63,63
58,66,62,62
59,67,61,60
59,71,62,59
59,74,63,59
60,74,64,59
59,70,64,60
58,63,63,60
56,57,60,59
53,54,57,57
51,55,55,55
51,60,54,54
53,65,55,54
58,66,56,55
63,62,58,57
66,55,61,59
65,47,63,60
63,44,64,59
58,45,66,58
55,52,66,56
55,59,65,56
58,64,62,57
61,65,59,59
63,60,56,63
63,54,53,68
62,49,52,70
60,48,53,70
59,53,55,67
59,60,57,62
59,67,58,58
60,71,59,55
59,70,60,55
58,67,62,56
56,61,64,58
54,54,65,58
53,48,64,58
52,44,61,57
51,40,59,56
52,39,58,54
53,40,59,52
56,42,61,50
59,45,62,49
61,48,61,51
60,51,59,55
58,56,56,61
56,62,56,66
54,68,58,69
55,68,61,69
57,63,63,67
61,52,64,64
64,42,63,63
65,39,61,64
65,43,62,65
64,54,63,65
62,66,65,64
61,75,66,61
60,77,64,59
60,71,60,59
60,59,57,61
60,46,55,64
60,36,56,67
60,34,60,67
59,40,63,65
58,51,66,60
57,64,67,56
57,73,65,52
58,76,61,52
59,70,57,53
60,59,55,55
61,48,55,57
61,45,58,57
60,51,62,57
58,65,66,58
56,79,67,60
55,86,67,62
54,84,64,63
53,75,62,63
54,67,60,61
56,64,60,59
58,68,60,56
59,72,61,55
59,71,62,55
56,64,62,56
54,50,63,58
51,35,64,60
50,23,64,62
51,18,63,63
53,21,62,63
55,32,60,63
57,48,60,63
57,64,61,65
57,76,63,68
56,80,65,70
55,75,65,71
55,64,64,68
55,52,63,62
56,43,61,55
57,42,60,50
57,46,59,49
57,52,59,53
57,57,60,59
57,59,61,66
57,56,62,70
57,51,62,69
58,46,61,64
59,43,59,58
60,45,58,54
59,52,59,55
57,63,60,62
55,73,62,70
52,77,63,75
51,74,62,75
51,65,61,69
53,54,60,59
55,46,59,50
56,44,60,46
56,45,60,48
55,48,60,53
56,51,59,58
58,53,58,62
60,53,57,63
61,51,58,63
60,49,59,62
59,49,61,60
57,54,63,58
57,63,65,55
59,72,65,53
61,78,64,52
61,77,61,52
60,72,57,55
57,69,53,58
54,70,52,60
54,73,53,61
55,75,57,59
59,71,62,57
61,62,67,56
62,51,69,55
60,44,67,56
57,44,63,57
55,49,58,58
55,55,54,59
57,58,52,58
60,58,53,57
60,56,57,56
59,56,61,56
56,59,64,58
53,63,65,61
53,65,64,65
54,63,62,69
57,55,61,69
60,46,62,67
62,39,64,62
63,38,66,57
63,43,65,54
62,51,63,54
61,59,60,57
60,62,59,61
58,58,59,62
56,48,62,60
54,34,66,57
54,22,69,54
54,14,68,54
55,14,66,58
56,22,62,63
57,37,58,68
57,55,56,70
57,74,57,68
56,88,58,64
56,95,59,60
57,94,59,57
58,86,59,57
60,75,58,58
62,64,58,61
63,56,58,61
62,52,59,60
61,51,61,56
60,54,62,53
61,60,63,53
62,66,63,55
64,69,63,61
63,67,63,66
61,61,63,70
57,55,62,70
53,51,61,67
51,52,61,63
51,56,61,62
54,61,62,63
57,62,64,66
60,61,65,69
60,61,64,71
58,64,62,70
54,71,60,67
51,77,58,65
50,78,59,63
51,73,61,63
54,61,62,63
57,48,63,63
59,40,64,60
61,39,63,55
62,45,62,51
63,56,61,48
63,67,61,49
63,75,60,53
61,76,59,59
59,73,59,65
57,68,59,68
55,65,60,69
55,67,62,68
56,71,64,65
58,76,64,63
60,77,62,63
62,75,59,64
62,69,57,65
61,65,58,66
59,64,60,65
57,67,63,60
55,70,65,54
54,71,65,47
55,70,63,43
56,66,61,44
58,62,60,49
59,59,58,57
60,56,56,63
59,52,55,66
57,48,54,65
55,44,55,61
53,42,59,57
53,44,64,55
54,51,68,55
57,60,70,58
60,70,69,59
63,76,68,59
64,76,67,57
62,70,66,54
60,62,66,53
59,57,65,54
59,55,63,57
59,57,59,61
60,60,55,63
60,59,52,62
59,52,52,59
57,42,55,56
55,32,58,56
55,27,60,58
55,28,61,64
56,33,61,69
58,39,61,71
59,45,61,69
60,49,61,64
62,53,63,58
62,56,64,55
61,57,65,55
59,54,65,57
56,47,65,59
53,41,65,61
51,40,65,62
52,44,64,61
54,54,64,61
56,64,63,60
58,69,61,58
58,68,61,57
57,63,61,57
55,56,62,58
53,50,64,60
51,46,65,62
50,45,65,62
49,47,63,60
49,50,59,58
50,54,56,55
53,58,54,55
56,61,54,56
59,62,55,58
61,62,56,60
60,61,58,60
58,60,58,58
55,60,57,57
52,60,55,56
50,61,53,58
50,62,52,62
52,64,53,65
56,64,56,67
59,62,61,67
62,57,65,64
63,52,69,61
63,49,71,57
62,49,70,55
61,53,65,53
62,57,59,53
63,59,53,55
65,56,50,58
66,48,52,62
66,40,56,64
65,34,62,63
63,34,65,61
60,38,65,57
58,46,62,53
55,54,58,53
53,61,55,55
51,67,55,58
51,72,59,62
52,74,63,64
54,72,67,64
57,66,68,63
58,59,66,63
59,54,63,65
59,53,61,66
58,54,59,67
58,56,60,66
57,55,61,64
57,52,63,60
56,47,63,58
57,43,63,57
58,43,62,58
59,48,62,60
59,55,63,62
57,62,63,63
56,66,63,63
56,68,62,62
56,67,61,60
57,67,61,60
58,66,61,61
58,65,62,63
58,63,62,66
57,59,61,67
57,54,60,66
57,50,58,62
58,50,57,57
60,55,57,54
60,64,58,53
60,71,60,55
59,73,62,58
57,69,63,61
57,61,65,61
58,55,66,59
59,54,66,57
61,59,66,58
62,66,65,62
61,71,63,67
59,71,61,70
57,68,60,68
54,63,61,62
53,59,64,54
52,58,66,48
53,60,66,48
54,64,63,54
56,68,58,62
57,68,53,67
58,65,50,67
59,59,51,62
59,51,54,56
59,47,60,52
58,47,63,51
57,51,64,52
56,56,61,55
56,58,57,57
55,56,56,59
56,51,57,61
56,49,61,62
56,51,64,64
57,57,65,65
57,64,63,66
58,69,59,65
58,73,57,62
58,76,58,60
58,80,62,58
58,84,65,58
59,84,66,58
59,78,64,59
60,69,61,61
60,59,59,64
60,53,59,67
59,53,61,70
58,57,63,71
56,61,64,71
53,62,64,68
52,59,62,64
52,55,61,60
54,52,61,56
57,51,62,54
60,51,64,54
60,52,65,56
59,53,65,59
56,54,63,61
54,53,61,62
54,51,61,61
56,49,62,58
59,49,65,56
62,51,67,55
63,56,67,56
63,61,66,57
61,62,62,58
59,60,59,58
59,55,56,56
60,51,57,55
62,49,59,56
63,47,61,58
61,43,63,62
58,39,62,65
54,36,60,66
52,38,58,64
53,45,57,59
56,54,57,53
59,60,58,48
60,59,59,46
60,53,60,46
59,47,61,50
58,45,61,56
57,49,62,61
58,58,62,64
59,66,62,63
60,71,62,61
61,69,63,61
61,63,64,65
61,56,63,72
59,53,61,78
58,53,58,80
56,56,56,75
55,61,56,67
55,66,57,59
56,67,60,54
57,64,62,55
57,58,63,58
57,52,63,62
58,48,62,64
58,48,60,64
58,50,60,62
58,51,60,60
56,50,61,58
54,48,62,57
52,50,63,55
51,57,63,54
52,66,63,53
55,74,62,52
58,77,61,52
60,74,60,54
61,66,59,57
60,57,59,61
59,52,58,64
58,51,59,65
58,53,59,65
60,56,61,65
62,57,62,65
61,57,64,65
59,56,64,65
56,56,64,64
53,57,62,62
51,58,60,60
52,58,57,59
54,56,55,59
56,54,55,60
58,52,56,60
58,50,59,60
57,48,62,59
57,45,65,58
58,42,66,58
60,43,65,58
62,49,63,57
63,58,61,57
63,68,58,56
62,71,56,56
59,65,54,55
55,53,54,53
52,41,54,52
50,35,55,51
50,39,56,52
52,50,56,55
54,64,57,59
55,73,58,63
56,75,60,64
56,72,62,64
56,69,64,63
58,70,65,61
60,76,64,60
63,83,63,59
64,87,63,59
64,82,63,59
62,69,65,60
60,55,66,63
59,45,66,66
60,42,65,70
62,47,63,70
64,55,60,66
63,64,57,60
60,70,55,53
56,70,54,49
53,66,56,50
53,58,60,54
55,50,65,59
58,46,70,64
59,48,72,66
59,55,71,67
56,64,67,66
53,73,63,64
51,78,60,62
51,78,59,61
52,74,61,60
53,67,64,61
54,58,67,62
55,50,69,63
55,47,69,63
56,50,68,64
57,58,66,65
59,67,65,65
60,72,65,64
60,70,65,60
59,63,65,54
59,55,64,49
58,51,62,46
59,51,60,49
60,55,59,54
62,59,60,60
62,58,61,63
61,54,61,63
59,50,61,61
57,50,60,59
56,53,59,58
56,56,59,61
57,57,59,64
58,54,59,67
58,48,60,68
57,43,62,67
56,43,64,66
55,45,65,64
54,49,65,62
54,53,63,60
53,56,59,57
53,60,55,54
53,65,53,53
54,70,53,53
55,74,55,55
56,73,57,57
57,67,60,59
58,61,61,60
60,55,62,60
62,53,61,61
63,53,60,62
64,55,60,62
63,54,60,63
61,50,59,62
58,43,58,62
56,35,57,62
55,33,56,62
57,37,55,62
59,49,56,62
60,64,58,60
60,77,61,58
58,81,64,55
56,76,66,54
54,64,66,55
54,53,65,58
55,48,62,61
56,50,59,62
57,53,58,61
58,51,59,57
59,43,61,53
59,32,61,50
58,26,61,50
57,29,59,54
55,40,56,60
54,53,55,66
56,63,54,69
58,66,54,69
61,64,55,67
63,62,56,64
63,60,58,61
61,57,60,60
59,52,62,60
57,46,63,61
56,41,62,62
56,43,61,62
55,51,59,63
53,63,57,63
50,73,57,64
48,74,58,65
49,67,60,67
54,56,63,70
59,46,64,71
64,45,64,71
67,51,63,67
66,62,60,61
63,72,59,56
59,76,58,52
56,73,60,52
55,67,63,53
55,62,66,56
55,63,67,57
56,68,67,57
57,73,64,57
58,72,61,55
59,64,59,54
59,54,59,54
59,48,60,54
59,50,61,54
59,58,63,54
60,66,63,55
60,66,63,56
60,58,63,56
59,46,63,56
58,38,63,56
57,38,64,56
56,45,64,58
57,56,64,61
58,63,63,66
59,63,62,69
59,58,61,69
59,53,61,66
58,53,62,61
57,57,63,57
57,63,63,56
57,69,63,57
58,71,61,58
58,69,58,57
58,63,57,55
57,55,58,53
57,46,59,54
58,40,61,58
59,40,61,64
61,45,59,70
62,53,56,72
61,59,54,71
58,62,53,69
55,60,56,66
52,56,61,65
50,55,65,64
50,59,68,63
52,69,69,60
55,83,67,55
59,94,63,50
62,98,59,48
63,92,56,49
62,76,57,53
59,56,59,58
56,40,61,62
54,33,62,64
54,39,62,63
55,54,61,62
56,71,61,61
58,83,63,62
59,84,65,63
60,75,67,63
61,62,67,63
61,51,67,62
60,48,65,61
59,50,64,61
58,55,64,63
57,57,63,65
57,56,63,66
57,52,63,64
57,52,63,59
58,57,63,53
58,68,63,49
59,81,63,48
60,89,63,50
61,88,63,55
60,78,64,61
58,61,63,64
56,44,63,65
54,33,62,64
54,32,61,63
55,39,62,62
57,50,64,63
59,59,66,65
59,63,68,66
58,61,66,66
56,55,62,65
54,48,58,63
53,44,55,60
53,44,55,59
55,48,58,58
58,54,61,59
62,62,63,60
64,66,63,59
64,66,61,57
61,60,58,54
57,53,56,52
54,48,56,51
54,46,57,53
56,47,60,56
58,50,63,60
60,53,65,64
59,57,66,66
57,61,64,67
54,65,63,65
53,68,62,61
53,67,62,58
54,63,63,55
56,57,62,57
57,51,60,61
58,46,57,68
58,43,55,74
57,44,55,76
57,48,57,72
57,53,61,65
58,56,63,56
58,53,65,50
58,46,64,48
56,36,61,50
54,29,59,54
52,30,59,56
51,38,59,57
51,52,61,56
53,66,62,55
55,74,62,54
56,75,60,54
57,70,57,56
56,64,54,57
55,60,54,58
54,61,56,58
53,64,59,58
54,66,61,59
56,65,61,61
57,61,58,63
59,57,54,64
61,56,51,62
62,60,50,57
62,69,53,52
62,77,58,49
62,77,62,51
63,69,64,57
63,55,63,65
63,43,60,72
62,40,57,76
60,47,55,75
58,59,55,70
56,69,58,65
56,71,62,62
56,65,65,62
57,56,66,64
57,48,66,66
56,44,65,65
55,44,64,62
55,46,63,58
56,48,62,55
57,50,62,54
59,52,61,54
60,54,60,54
61,56,60,54
62,58,60,54
62,59,61,54
62,57,63,56
60,53,65,58
59,49,66,59
57,46,66,60
56,47,64,61
58,49,62,62
60,53,60,64
63,57,60,67
65,62,60,71
66,68,61,73
65,74,60,73
63,76,58,71
61,71,55,67
58,61,53,63
57,47,53,61
56,38,53,61
56,38,54,63
56,49,56,64
55,65,59,64
54,78,63,64
53,79,65,63
52,66,66,61
51,44,63,60
51,25,59,58
51,17,55,55
52,25,53,52
54,44,53,50
55,65,56,50
56,77,60,51
56,78,64,53
56,70,68,54
55,59,69,54
55,51,68,52
56,48,66,50
57,52,64,50
60,59,63,53
61,65,63,58
62,68,64,65
61,66,65,69
58,62,65,69
55,60,65,65
53,61,64,60
52,65,62,56
53,70,61,56
55,73,60,60
57,73,60,64
59,69,61,67
60,63,62,67
62,57,65,65
63,53,68,62
63,53,69,61
62,58,67,61
60,65,65,62
58,71,62,62
57,75,60,60
58,74,61,57
60,72,63,56
63,70,65,56
64,67,66,57
63,63,65,59
61,58,62,60
59,54,60,60
58,54,57,59
57,59,56,58
57,67,55,59
56,75,55,59
55,81,56,59
54,82,57,57
54,79,59,55
55,73,61,54
56,64,63,55
57,51,65,57
57,35,68,59
55,21,69,61
53,16,69,61
52,21,68,62
53,36,66,63
56,55,63,65
58,70,61,66
59,76,59,67
59,73,58,65
59,64,58,62
59,55,58,57
61,48,59,54
62,44,60,53
63,44,61,55
61,46,62,59
58,50,62,64
55,54,62,67
54,58,62,66
55,58,62,64
57,54,61,61
58,47,61,60
58,39,60,59
56,34,60,59
54,37,61,57
53,46,61,54
56,57,60,51
60,65,59,50
64,65,58,52
65,59,59,55
63,50,60,59
59,43,63,60
56,42,64,59
54,46,65,57
53,55,63,56
54,63,61,58
54,68,58,63
55,71,57,67
56,70,56,68
57,68,57,66
59,65,58,62
61,60,60,59
63,54,61,57
64,49,61,59
64,49,60,62
62,52,60,66
59,60,60,68
55,69,61,68
53,78,62,67
53,84,62,65
56,87,62,64
58,86,62,63
59,81,62,64
57,71,63,63
53,59,65,62
51,47,66,61
50,38,65,60
53,35,63,59
57,39,62,58
60,46,60,58
61,55,60,57
59,61,60,57
57,63,60,56
55,62,60,56
55,59,60,57
56,57,60,57
58,54,59,57
61,50,57,57
62,44,55,56
63,39,54,56
61,36,55,56
58,38,58,57
56,44,61,58
54,54,63,60
55,66,63,62
56,75,62,64
59,82,61,66
61,85,61,68
61,84,62,68
61,80,63,66
60,72,63,62
59,61,61,58
59,48,59,55
59,35,59,53
59,27,60,53
58,27,62,53
57,36,64,53
56,50,62,53
56,61,58,54
56,64,52,56
56,60,49,60
57,50,50,62
57,43,56,62
57,44,63,61
57,51,68,59
57,64,69,58
55,76,66,58
52,84,62,59
50,87,59,61
49,84,57,63
51,78,58,64
54,70,60,64
57,62,63,63
60,56,64,63
61,53,63,62
62,53,61,62
62,57,59,62
63,62,57,62
64,65,57,63
64,65,58,64
63,61,61,64
61,54,63,64
58,48,65,64
56,47,66,64
55,50,64,65
56,57,62,65
56,66,61,64
57,73,59,63
56,75,59,61
53,72,61,61
51,64,63,63
50,55,64,66
51,48,65,68
55,43,65,67
59,41,64,63
63,44,62,57
65,50,61,52
64,56,60,49
63,60,60,50
60,61,60,53
57,61,61,56
55,63,62,58
55,65,62,60
56,66,62,60
58,63,61,61
60,55,61,61
62,43,61,62
62,33,60,61
60,31,60,61
56,39,59,60
53,52,59,59
51,65,60,58
50,72,61,58
52,71,63,57
55,64,65,56
57,57,65,56
58,52,64,56
58,49,61,58
56,48,58,60
55,44,56,61
55,40,55,63
57,37,56,63
59,39,58,64
61,46,62,65
61,56,65,66
60,66,66,66
59,71,66,64
57,69,64,61
57,62,62,57
57,53,60,55
57,47,60,56
56,46,60,60
54,50,62,65
52,54,63,68
51,58,63,69
51,59,63,66
53,58,62,61
56,58,60,58
58,58,58,57
59,58,57,59
59,57,57,62
57,54,60,64
56,52,64,64
57,49,67,62
58,49,68,57
61,51,65,53
63,56,61,51
63,63,55,52
62,67,51,54
61,66,50,58
61,60,53,60
61,52,58,59
62,47,62,56
63,49,65,53
62,57,64,52
61,67,61,54
58,72,57,58
56,68,54,61
55,58,55,61
55,49,58,59
56,45,63,57
57,49,66,57
58,56,67,59
58,62,66,63
58,63,63,65
58,59,59,65
58,54,55,61
58,51,54,57
58,54,56,55
57,61,62,56
56,69,69,60
55,74,74,64
54,71,76,67
53,64,74,67
53,55,69,67
53,50,63,66
53,52,60,66
54,60,60,65
56,69,62,63
59,74,66,61
61,72,68,59
63,63,69,58
63,53,67,60
64,47,65,62
63,47,62,64
63,51,59,64
62,56,57,61
60,57,56,58
59,55,56,54
59,54,58,52
60,54,60,53
62,57,62,56
64,60,64,59
64,60,63,62
63,56,62,62
60,49,59,61
57,45,57,60
54,48,57,60
54,58,58,62
54,72,60,63
56,83,59,63
57,87,57,59
58,84,54,54
58,76,52,50
57,65,53,49
57,56,56,51
55,51,58,55
53,49,59,58
51,50,58,58
50,54,55,56
50,58,53,54
53,61,54,54
57,62,57,56
61,60,62,59
63,58,67,62
63,58,68,62
62,63,67,60
60,73,64,58
59,82,61,56
58,86,59,57
57,83,59,60
57,74,58,64
55,63,58,67
54,56,56,68
53,55,55,66
54,57,56,60
55,60,58,54
57,64,61,49
58,68,64,48
57,70,65,51
55,72,65,56
54,72,63,60
55,70,62,62
58,66,60,62
61,60,60,61
64,53,59,59
65,49,59,57
63,47,59,57
61,51,59,57
58,57,59,59
56,61,60,60
56,60,61,62
57,56,62,64
59,50,64,66
60,48,65,68
61,51,65,68
59,56,66,65
56,59,67,61
53,59,67,56
51,55,68,55
51,49,68,58
52,46,68,64
55,44,66,70
57,43,63,74
58,43,59,72
57,43,55,66
56,44,52,59
54,48,52,54
53,52,54,53
53,54,58,57
54,51,62,64
55,44,66,69
57,36,68,71
58,30,69,68
58,28,69,61
58,31,68,55
57,37,67,51
55,45,66,50
53,52,65,53
52,57,63,57
53,61,62,59
56,63,61,59
59,65,61,58
61,67,60,56
61,69,61,55
59,68,61,56
55,65,61,59
53,60,61,62
54,55,60,65
56,53,59,65
60,52,59,62
63,52,59,59
63,52,60,58
61,52,62,58
58,53,63,60
55,54,64,63
54,58,64,65
55,62,64,66
58,66,64,67
60,69,63,68
61,71,62,70
61,72,61,70
61,71,59,70
61,69,59,69
59,64,59,68
58,57,60,67
56,49,60,66
55,43,61,65
54,43,61,64
54,50,60,62
54,59,60,60
54,67,59,58
55,67,58,57
56,59,58,56
58,45,57,55
60,33,58,55
61,29,58,55
61,35,58,57
59,50,57,59
57,65,55,60
56,75,54,60
58,75,54,57
61,67,55,53
66,56,57,51
69,47,60,54
69,44,63,60
66,45,65,68
61,48,65,75
