T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
58,48,58,55
57,50,60,53
57,53,62,53
57,56,64,54
57,58,65,58
58,60,65,61
58,62,64,63
56,63,62,64
54,62,60,65
52,59,59,64
52,52,59,63
52,45,61,61
53,40,66,59
53,38,70,58
53,38,72,58
53,39,71,62
54,40,66,66
56,42,60,69
58,44,55,69
59,46,52,65
59,49,52,60
57,51,53,57
55,52,55,57
54,52,56,61
54,54,56,65
56,56,56,67
58,58,56,66
60,62,56,62
60,68,58,58
60,76,60,56
59,84,61,57
59,89,62,59
60,87,63,62
60,80,64,63
59,71,65,62
58,64,65,60
57,63,66,59
56,65,66,60
56,68,65,63
56,67,65,65
56,61,63,65
57,52,62,63
57,44,60,60
57,41,59,58
58,45,58,57
58,57,58,57
57,70,59,59
56,78,60,61
53,76,61,63
51,64,61,64
51,47,61,63
53,34,61,61
56,31,61,59
58,40,61,58
60,57,62,58
60,74,63,60
61,85,64,62
61,86,64,65
61,78,64,66
60,66,64,66
59,55,63,64
58,48,63,62
56,44,63,60
54,43,62,59
55,43,61,59
56,42,60,59
58,42,60,58
59,44,60,57
59,45,60,55
58,47,59,55
56,49,58,56
55,53,59,58
54,59,60,59
55,65,62,59
55,69,64,57
55,69,66,55
55,66,66,52
54,61,65,51
54,55,63,51
54,51,61,54
55,52,60,58
56,58,61,62
57,67,62,65
56,76,65,65
55,80,66,62
54,76,66,58
54,66,63,56
54,53,58,56
55,42,53,58
56,39,50,62
56,42,52,64
57,49,56,64
57,54,61,62
58,55,64,59
60,51,65,57
61,46,63,56
62,45,59,56
61,47,57,58
60,53,57,60
59,58,58,61
59,60,61,62
58,59,63,61
58,59,64,59
57,60,62,58
56,62,59,58
55,64,56,58
54,64,55,59
55,63,55,61
56,61,58,63
59,59,61,64
61,55,65,65
63,49,66,64
62,41,66,63
60,35,64,60
57,34,61,57
55,39,57,54
56,46,55,52
59,52,56,51
62,52,58,53
64,48,61,55
63,44,65,60
60,46,67,64
56,54,68,67
54,64,66,69
54,72,63,68
56,73,62,66
59,69,61,63
62,63,63,60
64,59,64,60
64,60,63,62
62,62,61,66
59,64,58,70
55,64,55,72
53,62,55,71
52,61,57,67
52,61,61,62
52,63,66,58
53,64,68,55
55,65,67,54
56,63,65,53
58,60,63,52
59,60,62,50
59,64,62,50
57,71,64,52
56,78,64,55
55,80,63,60
54,77,62,64
54,69,60,65
55,60,59,64
56,54,59,61
58,55,60,58
59,61,61,57
59,71,61,58
58,80,60,61
57,85,60,64
56,84,61,64
54,78,63,63
54,68,65,59
54,58,67,56
55,50,68,53
55,47,68,52
55,50,66,53
55,57,64,55
56,64,62,57
56,67,60,59
57,63,59,61
57,55,58,64
56,46,57,66
55,41,56,67
54,41,56,67
54,44,57,66
54,48,58,65
56,50,59,65
58,51,59,65
61,53,58,64
63,54,57,63
64,54,56,59
63,52,57,55
61,47,59,52
58,44,62,52
56,45,64,55
56,52,64,60
57,63,61,63
59,72,57,63
60,74,54,61
61,67,53,58
59,53,55,56
58,39,59,56
56,29,63,59
54,28,64,62
54,32,63,64
55,39,60,64
56,46,57,62
57,51,58,58
58,57,61,55
58,64,65,55
58,70,68,57
58,73,68,61
58,69,65,64
59,61,62,65
60,53,60,63
60,49,60,61
59,51,62,59
57,56,65,59
55,61,67,59
53,62,67,60
52,58,65,61
52,51,62,62
54,47,60,64
56,47,60,66
57,50,62,66
57,55,64,65
55,58,66,61
54,58,65,57
53,57,63,56
53,55,60,57
54,53,58,60
55,52,59,64
56,52,62,65
57,56,64,64
58,60,63,61
59,64,61,57
60,63,58,54
61,57,56,54
61,46,55,56
59,37,55,60
57,33,55,64
54,38,55,66
53,48,55,66
52,60,56,64
53,68,58,61
54,72,59,59
55,71,60,57
56,68,60,58
58,63,60,59
59,60,60,61
59,58,61,62
59,58,61,62
58,60,62,61
57,64,61,60
56,68,60,60
56,73,59,62
57,76,58,63
60,76,58,62
62,72,59,60
63,64,60,57
62,55,62,55
59,49,63,57
55,49,64,62
53,55,65,67
52,63,66,70
54,70,65,68
57,72,65,62
60,70,64,55
62,65,64,48
62,61,64,46
60,59,65,49
58,61,66,55
56,64,67,61
55,66,66,65
55,64,64,65
56,59,62,62
56,56,62,60
56,56,63,58
54,61,65,58
54,66,65,59
54,66,64,60
56,59,62,61
58,48,58,63
60,38,54,64
61,36,53,65
60,44,54,64
59,58,55,62
58,71,57,60
58,79,58,58
58,78,59,58
59,71,60,58
60,62,62,58
60,54,65,58
59,48,68,57
57,46,68,56
54,47,66,55
53,51,62,54
54,58,57,54
57,64,54,56
60,69,53,59
62,70,55,63
62,65,58,64
61,57,60,63
59,47,59,60
58,39,57,56
58,36,55,54
58,40,56,55
59,51,59,57
59,63,62,61
59,69,64,63
59,66,64,64
59,54,63,63
59,42,61,62
58,37,58,61
57,42,56,60
56,55,54,60
54,67,53,60
54,71,53,61
55,62,55,62
57,45,58,61
59,30,62,60
60,26,65,58
59,36,67,57
57,54,68,57
55,72,67,57
53,80,65,58
52,77,62,58
52,66,60,58
52,54,59,57
52,45,59,56
53,42,61,54
55,41,63,53
57,42,66,52
59,43,68,52
61,47,67,53
61,52,65,54
59,57,62,56
57,61,61,57
55,61,61,59
54,58,64,61
53,55,66,63
54,56,67,65
54,61,67,67
55,70,64,69
56,81,61,69
57,90,59,68
56,94,57,67
54,91,57,64
52,82,59,61
51,70,60,58
52,57,62,58
54,48,63,59
58,41,63,62
61,38,63,64
62,40,63,64
61,47,62,62
60,58,61,60
58,70,61,58
56,80,61,58
54,86,61,59
52,85,62,61
51,79,63,62
51,68,62,62
52,56,62,62
54,45,61,63
56,39,60,63
58,36,61,63
59,36,62,62
59,36,63,59
59,36,63,56
58,37,63,55
57,41,63,58
57,48,62,63
57,59,61,69
58,70,61,73
59,78,61,72
60,80,61,67
60,78,61,59
59,72,61,53
58,65,60,51
56,60,58,54
55,56,56,60
54,54,56,65
55,54,58,67
55,56,61,66
55,59,64,64
56,62,64,61
56,65,62,60
58,64,58,61
60,60,54,63
61,53,51,64
61,48,52,64
60,47,55,61
59,51,59,58
58,57,64,56
59,61,67,55
61,61,67,56
63,58,66,57
64,54,64,58
63,53,61,58
61,54,59,55
59,57,59,51
57,58,60,48
57,58,62,47
57,59,63,49
59,63,63,53
60,69,62,60
61,73,60,65
61,73,60,69
61,69,62,69
62,63,64,67
62,59,66,63
63,58,67,60
63,60,64,58
63,61,61,57
61,60,58,59
59,55,56,60
57,50,57,59
57,46,59,57
57,46,62,54
57,49,63,53
56,52,62,55
54,53,59,61
52,52,57,67
51,48,57,71
51,47,60,71
53,50,64,66
55,57,67,61
56,64,67,56
56,65,65,55
54,60,62,58
53,51,60,61
52,42,59,64
53,38,60,66
56,41,60,66
59,48,59,64
60,57,58,63
59,65,58,61
56,70,59,60
54,70,59,59
52,63,59,57
51,49,57,57
51,32,55,56
52,20,53,57
54,18,54,59
55,28,57,61
56,47,60,62
58,66,63,63
59,79,64,63
61,83,63,63
62,81,61,64
61,76,59,65
59,71,59,66
56,65,61,66
53,57,66,65
51,47,71,63
52,41,74,59
55,40,72,55
59,46,68,52
62,56,62,51
62,65,57,52
61,69,56,54
59,67,59,58
57,61,63,60
56,54,67,61
55,48,68,60
55,47,67,59
55,53,64,57
54,64,60,57
54,74,56,58
54,78,54,60
55,72,53,63
56,59,55,65
58,46,57,66
59,40,59,66
59,44,61,64
58,54,63,62
58,64,64,62
58,68,64,63
58,65,63,64
57,58,60,65
56,50,58,65
55,47,57,64
55,50,58,63
56,58,61,62
58,68,64,61
60,76,66,60
61,80,66,60
61,79,63,59
61,74,59,60
60,68,55,61
60,61,52,63
59,54,53,64
57,49,57,63
56,47,60,61
55,48,63,60
56,51,63,60
57,54,61,61
59,55,58,63
59,55,56,64
58,55,56,63
56,59,58,60
54,66,61,57
53,74,64,53
53,78,66,50
54,75,66,47
55,67,64,45
55,57,62,45
54,51,60,45
54,51,58,47
53,56,57,49
54,60,59,51
55,62,63,53
56,60,67,54
57,58,70,55
58,58,70,57
60,61,67,60
61,64,62,63
62,63,58,64
61,58,55,64
58,49,56,62
55,40,59,59
53,36,62,57
53,37,64,57
54,41,65,58
56,41,64,60
59,37,61,61
60,31,59,60
61,30,58,58
61,40,58,56
60,60,60,56
59,82,62,57
58,96,62,58
56,97,62,59
55,87,61,59
55,73,60,58
55,60,59,59
57,53,60,60
58,52,61,63
59,54,61,64
57,60,62,62
55,66,63,58
53,70,63,54
52,71,63,52
53,69,62,54
55,64,60,58
59,58,60,62
61,51,61,65
61,45,63,66
60,40,65,66
59,40,65,65
58,46,64,65
58,57,62,65
59,69,59,64
58,75,58,63
57,74,58,61
56,66,58,60
56,55,58,60
56,47,58,60
58,45,57,60
59,48,56,61
60,52,55,63
59,55,56,65
58,57,57,66
56,57,59,66
55,57,60,64
56,59,61,60
58,62,63,57
60,66,64,55
60,70,66,57
60,72,67,59
57,72,67,60
55,68,64,60
53,63,61,58
54,60,57,55
56,60,55,54
59,62,55,55
60,65,58,57
60,63,63,59
57,53,66,62
53,39,67,64
51,27,65,67
51,22,60,68
53,29,55,69
55,44,52,70
57,60,53,71
58,72,57,71
58,76,62,69
58,72,66,65
58,64,67,60
59,54,67,57
58,47,65,56
56,44,63,57
54,44,61,59
53,45,60,60
55,47,60,59
59,47,60,57
62,46,60,56
63,46,60,56
61,46,60,58
59,49,60,60
56,51,60,63
55,53,61,64
56,52,63,65
59,50,64,66
61,48,65,67
62,49,64,67
61,54,61,68
59,60,58,67
57,66,55,65
57,67,53,62
57,66,54,58
59,65,57,55
59,65,60,53
58,68,64,54
56,72,66,57
54,72,68,61
52,69,68,64
53,61,67,66
55,54,65,67
57,49,63,66
57,48,62,65
57,52,62,63
56,57,64,60
55,61,66,57
56,62,68,55
58,59,69,54
60,55,68,54
61,52,66,54
61,54,64,55
59,62,62,56
57,73,61,57
56,83,60,60
55,89,60,62
56,87,60,64
57,78,60,65
57,68,60,63
57,60,61,59
57,56,61,55
57,56,61,51
56,57,61,49
54,57,61,50
53,56,60,53
52,54,59,57
52,54,58,61
54,55,58,65
56,58,58,67
59,60,60,68
61,59,62,68
61,56,63,68
61,51,62,67
60,46,61,66
59,42,59,64
59,40,58,61
59,42,59,57
59,47,59,54
59,55,59,54
58,64,58,55
58,71,57,57
57,72,57,59
56,65,58,59
56,53,60,59
56,39,63,58
56,30,64,57
56,30,63,57
57,39,60,58
59,50,56,60
61,60,54,62
60,63,54,62
58,63,56,61
55,61,59,57
51,60,60,54
50,59,60,52
52,56,59,54
55,52,59,57
58,47,59,60
58,48,60,63
57,54,62,64
56,66,64,63
56,79,65,60
58,85,65,57
61,82,65,55
64,71,64,55
65,60,63,58
63,52,62,62
60,50,61,64
57,54,59,64
55,59,58,61
54,61,58,56
54,58,58,53
55,52,59,53
56,44,60,56
56,39,61,60
56,38,62,62
56,42,61,62
56,52,59,59
55,65,56,55
55,76,54,53
54,80,55,54
54,75,59,57
55,64,65,61
56,54,69,65
58,52,70,67
59,60,67,67
59,75,61,64
56,88,57,60
54,92,55,56
54,85,56,54
55,71,58,55
58,56,60,57
61,47,61,60
62,45,61,62
62,51,59,62
61,62,58,60
60,71,58,58
58,75,59,57
57,71,62,58
57,60,63,59
58,48,63,60
58,39,63,61
58,37,62,61
58,41,63,60
58,49,65,58
57,56,66,56
56,60,67,55
54,62,66,55
53,61,64,57
52,59,62,60
51,54,59,64
51,46,57,68
53,39,57,69
55,34,59,67
56,38,61,63
57,49,64,58
57,64,65,54
56,76,66,53
54,79,66,55
53,72,66,59
52,59,66,62
51,46,68,63
52,38,69,63
54,39,68,63
56,48,66,64
58,63,62,65
59,79,60,67
59,87,59,68
58,85,59,67
56,71,60,67
55,50,59,67
55,33,58,69
56,25,57,71
57,30,56,70
57,43,57,67
57,58,60,60
56,70,62,53
57,73,64,47
59,69,65,47
61,61,64,50
62,55,63,55
62,54,63,59
61,59,63,60
58,65,65,58
56,70,65,55
55,72,64,54
56,69,60,55
58,64,56,58
60,60,54,61
61,58,53,62
61,57,54,61
59,55,56,60
57,52,57,59
56,46,58,61
55,40,58,62
55,36,59,63
55,35,60,63
56,39,61,61
57,45,60,59
57,52,59,59
57,56,58,60
57,57,59,62
57,56,61,63
58,54,65,64
58,52,67,64
60,52,67,64
61,52,65,63
61,52,62,60
61,50,58,57
60,47,56,55
58,42,55,56
57,37,56,59
57,35,57,64
56,38,59,68
56,45,61,69
57,53,62,66
58,60,61,62
59,65,59,59
60,66,56,57
60,66,54,58
58,66,54,59
56,66,56,61
53,65,59,62
51,61,62,62
49,56,64,63
50,50,65,64
52,46,65,66
55,44,66,66
57,45,69,65
57,50,71,63
56,58,72,60
54,69,71,57
53,80,66,56
55,87,61,55
58,87,57,56
61,80,56,56
63,70,60,56
63,63,64,55
61,63,67,55
58,68,66,54
57,74,62,52
56,77,57,50
58,74,54,48
59,68,55,49
60,62,57,52
59,57,60,57
58,55,61,63
56,54,60,67
55,53,59,70
55,52,58,71
57,52,59,70
61,54,60,68
64,59,60,65
64,66,60,62
62,72,58,59
57,75,57,55
52,72,56,53
49,64,57,52
49,54,60,54
52,43,63,57
56,36,66,61
59,34,68,64
60,35,67,66
60,38,64,68
59,41,60,69
59,46,58,69
59,52,57,68
60,58,58,67
60,63,59,67
59,63,60,67
57,60,60,68
56,54,60,68
55,49,60,68
56,47,61,65
57,49,64,61
59,52,66,55
60,56,66,48
61,60,65,44
61,63,63,42
60,69,61,44
57,77,62,49
54,85,63,57
52,91,65,64
53,91,66,69
56,85,66,70
60,75,65,68
62,64,63,64
61,56,61,59
58,56,59,56
55,63,57,55
54,73,57,57
55,79,57,58
58,77,58,59
61,69,61,59
61,59,65,59
60,52,68,60
58,51,70,63
56,55,70,65
55,62,68,67
56,65,66,65
56,64,63,62
57,59,61,57
57,52,60,53
57,48,59,51
57,48,59,51
58,50,59,52
58,53,58,53
58,55,57,53
58,54,56,54
58,53,57,56
58,51,58,58
58,51,59,61
57,54,60,63
56,59,60,62
54,65,59,60
53,69,60,58
53,69,62,58
54,64,64,60
55,56,65,62
57,48,64,64
58,44,61,63
58,42,58,59
58,41,55,55
57,41,56,54
57,42,58,55
57,45,62,58
56,50,64,61
55,55,65,63
55,57,63,64
54,55,61,63
54,49,58,62
54,43,57,60
54,40,57,58
55,43,57,56
56,50,58,56
56,57,60,58
55,62,61,61
53,62,62,63
51,58,62,62
49,53,62,58
48,50,62,54
47,51,61,52
48,56,60,54
50,63,58,60
54,69,57,67
59,73,56,71
64,76,57,71
66,77,58,67
65,76,60,61
62,73,61,57
58,68,62,55
54,58,63,55
53,45,64,58
53,32,66,61
55,25,67,63
57,27,67,63
58,39,66,62
58,55,64,60
57,70,62,59
56,77,60,59
55,75,59,60
56,67,58,61
57,57,56,60
59,50,55,59
61,49,53,58
62,53,54,58
63,60,56,58
62,64,59,59
61,64,61,59
60,57,62,59
60,47,61,58
61,37,60,56
61,31,60,54
60,31,62,52
58,37,65,51
56,46,66,51
55,54,66,54
53,61,63,58
53,63,59,62
52,64,55,65
53,63,53,65
54,63,52,64
55,65,54,61
57,67,56,59
58,70,59,59
58,72,61,60
59,71,64,62
59,65,65,62
59,56,65,60
59,49,63,57
59,46,62,55
58,49,61,55
58,56,62,57
58,61,65,61
59,62,67,64
61,57,69,66
61,50,68,66
61,45,65,65
59,47,61,65
56,55,57,65
54,65,56,68
52,72,57,70
52,71,59,71
53,65,61,70
55,57,61,67
57,48,61,64
59,42,60,62
61,35,61,61
62,30,62,61
63,27,64,61
63,29,65,60
62,39,65,59
61,54,65,59
59,70,63,60
57,84,62,62
56,91,61,65
54,90,60,68
54,85,60,71
54,79,61,73
55,71,62,72
56,63,64,69
58,55,66,65
59,47,68,61
59,43,67,59
58,46,64,59
56,56,62,60
56,69,61,61
56,79,61,61
57,81,63,60
59,74,63,57
60,61,61,54
60,47,59,52
58,38,57,52
56,36,56,52
55,41,58,54
56,49,60,55
58,56,60,56
59,58,60,56
59,58,59,55
57,59,59,55
56,62,60,56
56,69,60,59
57,75,60,62
58,78,60,65
59,74,61,66
58,67,64,65
56,60,66,63
55,58,68,61
56,59,67,62
57,62,63,64
59,65,58,65
60,64,54,65
59,61,54,62
56,57,57,58
54,52,60,55
53,48,63,55
53,46,63,58
55,47,61,62
57,51,59,66
58,56,57,65
57,60,57,61
56,64,59,54
54,68,62,49
53,70,65,49
54,71,66,53
55,69,67,59
57,65,65,65
59,61,62,66
60,58,58,64
60,58,55,59
59,61,54,53
57,64,55,50
55,66,58,50
54,67,60,52
53,66,63,55
53,65,64,57
54,63,64,58
55,59,64,58
57,55,64,58
58,51,64,59
59,48,62,59
59,46,61,59
58,46,58,59
57,48,57,59
56,50,57,58
56,51,59,59
58,52,61,60
60,51,62,61
62,49,63,62
63,50,63,61
64,53,64,58
64,57,64,55
62,62,64,53
60,64,63,54
58,64,60,58
57,63,58,65
58,61,58,70
58,60,59,70
59,60,62,66
58,60,65,59
57,61,66,54
55,60,65,54
53,57,64,57
53,52,63,62
55,47,64,64
57,44,65,63
57,46,66,59
56,53,65,55
54,62,62,53
51,71,58,53
50,77,56,55
51,78,56,58
54,75,60,61
57,71,63,64
60,67,66,64
61,64,65,62
61,63,62,59
61,62,57,55
62,62,53,54
62,62,52,55
61,61,54,58
59,59,59,62
58,57,63,65
56,55,65,66
55,52,65,64
54,48,63,61
54,44,61,57
53,40,60,54
53,38,59,54
52,38,57,55
52,41,54,58
53,47,53,61
54,54,54,63
55,60,57,64
56,64,62,63
56,61,66,61
56,53,67,60
55,43,64,60
54,34,60,62
55,28,57,65
56,28,57,67
58,31,59,68
59,35,63,67
58,38,67,66
56,39,68,64
54,41,68,62
51,43,65,63
50,48,62,64
50,53,59,65
51,60,55,65
53,66,52,64
54,71,51,62
55,74,53,60
56,74,59,58
56,72,65,58
56,68,68,59
57,64,68,60
58,62,62,60
59,62,56,59
61,63,50,57
61,63,49,57
61,60,53,57
59,55,60,60
57,53,67,63
55,55,72,66
53,60,72,67
54,65,69,65
55,65,63,61
57,59,58,56
59,51,54,51
59,46,54,49
59,49,55,50
58,57,58,55
57,66,60,61
57,70,63,66
58,66,64,68
58,56,64,66
58,46,63,60
58,41,61,53
57,44,59,49
58,55,58,49
59,68,59,54
60,77,60,61
61,79,61,66
61,72,62,67
60,62,62,65
60,53,63,62
59,52,64,60
59,58,65,60
59,67,66,61
59,73,65,62
59,74,64,62
60,70,63,61
61,65,63,60
63,62,63,60
64,63,64,63
64,66,63,65
62,68,62,64
59,67,61,62
56,63,60,58
53,61,60,56
51,62,61,55
51,66,61,57
52,70,60,60
54,70,57,61
56,64,56,62
58,51,55,61
58,39,56,62
58,32,57,62
57,34,59,63
56,44,60,63
55,57,61,63
56,65,63,62
56,62,64,61
56,50,66,59
57,36,66,58
58,29,64,57
59,34,62,58
60,47,61,61
58,60,60,63
55,66,60,65
51,63,62,65
49,57,64,63
49,56,66,59
53,63,67,56
58,75,67,54
61,84,65,55
62,83,64,58
60,71,62,60
57,54,62,62
55,41,63,62
55,39,64,61
57,48,65,60
60,65,65,59
62,79,63,58
62,85,61,57
62,83,59,56
60,75,56,55
58,67,54,54
56,62,52,53
54,59,52,52
53,57,54,53
53,57,57,55
54,58,61,58
56,60,64,61
58,63,65,63
61,63,63,63
62,62,61,61
62,60,58,60
61,59,57,62
59,61,56,65
57,63,57,70
56,64,59,72
57,63,61,72
59,59,63,67
60,56,65,62
61,56,66,58
61,59,66,56
59,64,65,57
57,69,64,58
55,70,64,58
54,67,63,58
54,58,63,58
54,46,62,59
56,33,60,62
58,22,57,64
58,19,56,66
57,24,57,64
55,36,60,61
55,49,64,57
56,59,67,54
58,62,69,53
60,61,69,54
60,58,67,55
58,56,65,55
55,55,62,55
53,55,59,54
52,54,57,54
54,51,57,56
57,50,58,60
59,50,59,64
59,52,60,67
58,52,59,68
56,48,58,67
56,41,57,64
57,35,57,61
58,34,59,59
59,41,60,58
59,52,61,56
57,63,61,56
55,68,62,56
54,67,62,59
53,61,63,63
53,55,62,67
54,52,60,69
54,52,59,67
55,57,58,64
55,63,60,60
55,69,62,57
55,74,64,55
56,74,66,55
56,71,66,54
57,67,66,52
58,63,65,50
59,64,65,50
59,65,64,52
59,63,63,54
58,53,61,57
58,37,60,58
57,22,59,59
57,16,58,60
58,24,57,62
60,40,55,65
61,57,53,67
62,67,52,67
60,67,53,65
57,60,55,62
54,53,58,58
52,52,61,57
51,55,63,57
52,59,63,58
53,59,62,59
53,54,62,60
53,47,62,61
53,43,63,64
53,46,65,66
55,56,66,67
57,69,65,66
59,79,63,63
60,85,61,59
60,87,60,56
59,86,60,56
57,85,61,57
56,82,63,60
56,77,64,61
56,70,63,62
56,62,62,61
56,57,61,61
57,57,59,60
58,63,59,60
59,70,59,60
60,73,60,59
60,68,62,57
59,55,64,57
58,39,65,58
57,29,64,62
57,30,62,66
59,41,59,70
60,56,56,72
61,69,56,71
60,76,58,69
59,74,62,66
56,69,64,65
53,63,65,64
52,59,63,65
52,59,61,65
54,61,60,63
56,66,61,59
58,71,64,54
59,73,66,50
58,69,66,48
57,58,62,50
56,42,57,53
56,29,52,56
57,24,50,58
58,33,50,59
59,52,53,59
58,73,56,60
57,87,58,61
56,87,60,62
55,74,61,62
55,56,62,61
56,42,62,59
57,36,62,57
58,40,60,57
58,48,57,58
58,57,54,61
57,63,54,63
56,64,57,64
56,62,61,62
56,60,66,58
57,59,70,53
58,57,71,49
59,53,71,49
59,47,69,51
59,41,66,53
57,39,63,55
54,46,61,55
52,62,60,56
52,79,59,59
53,91,59,63
54,92,59,69
56,82,59,72
57,69,58,72
57,60,58,66
57,57,58,59
56,60,60,54
57,64,62,53
58,67,65,57
60,67,68,63
63,64,68,67
64,59,66,68
64,53,62,64
62,49,59,59
59,47,57,55
55,49,57,53
53,55,57,53
51,61,57,55
52,66,56,57
53,64,55,59
55,56,56,59
57,46,59,59
59,39,64,59
60,41,68,59
61,49,70,60
60,59,69,62
59,65,65,64
58,63,62,65
57,54,59,65
56,45,59,63
57,41,59,61
58,45,60,59
59,53,61,59
59,61,61,60
59,64,62,62
58,60,62,66
58,51,62,69
58,43,61,70
59,39,61,69
61,42,62,65
62,48,64,60
62,53,65,56
61,54,66,55
59,51,65,55
57,46,63,56
55,43,62,57
55,45,62,57
55,49,63,57
56,52,64,57
57,52,63,58
57,51,61,58
58,50,58,57
58,53,56,55
57,60,55,53
55,66,54,51
53,70,55,51
52,67,57,54
51,60,59,59
52,52,60,64
54,45,61,67
56,43,61,68
58,48,60,66
59,58,60,63
58,69,61,61
57,76,63,59
56,76,66,59
56,72,67,58
56,65,67,58
58,62,65,57
59,63,63,58
60,66,60,60
59,69,58,62
58,68,58,65
56,63,59,66
55,56,60,67
54,51,59,66
55,50,58,64
57,52,56,63
59,55,55,62
61,56,57,61
61,54,60,61
60,48,63,61
58,43,65,63
56,43,65,64
55,48,63,64
55,58,61,63
56,70,60,61
58,79,60,59
58,83,61,59
58,81,62,60
57,76,63,63
55,71,63,64
55,68,63,63
56,68,63,59
59,68,62,56
62,66,61,54
64,59,61,56
64,49,62,60
61,40,64,64
57,34,66,65
53,35,66,62
52,44,65,59
53,56,62,56
54,67,59,56
55,73,58,58
56,70,60,60
56,61,62,60
55,50,65,58
55,42,66,56
56,42,65,54
57,48,63,54
58,59,60,55
58,67,59,56
58,71,59,57
58,68,60,58
57,60,62,59
56,51,62,61
56,45,62,65
56,44,62,71
56,48,61,76
55,54,60,77
54,60,60,73
54,62,59,66
55,61,58,59
57,56,58,55
57,52,57,54
57,52,58,56
57,58,58,58
58,67,59,59
60,76,60,58
62,79,60,55
63,73,61,53
62,60,62,52
60,46,64,55
56,37,66,59
54,38,66,62
54,44,66,61
55,52,63,58
57,57,59,55
58,57,56,52
57,52,54,52
55,47,55,56
53,44,57,60
53,45,59,65
55,51,60,68
57,61,61,68
59,70,62,66
59,74,63,63
58,73,63,59
56,68,61,58
54,63,59,57
54,60,55,58
54,60,53,59
54,59,54,60
54,57,57,60
54,52,61,60
53,49,65,59
54,52,66,58
56,60,64,58
58,70,61,58
60,78,57,59
60,76,55,59
59,65,55,59
58,51,57,59
57,41,59,58
57,41,62,59
58,53,64,60
59,69,65,62
60,81,66,64
60,81,65,65
58,70,63,64
57,52,61,60
56,38,60,56
56,33,60,52
56,39,63,51
57,52,66,53
58,65,69,57
58,73,70,59
58,77,68,60
58,77,64,58
58,75,61,57
59,72,58,58
60,66,58,60
61,56,60,63
61,47,62,66
60,42,63,66
59,44,63,64
57,52,61,61
55,62,58,58
54,67,57,57
54,66,57,57
56,60,59,60
57,55,61,63
57,52,62,66
56,53,61,67
54,55,59,65
52,57,57,61
51,58,55,57
52,58,55,54
53,59,56,53
54,59,57,54
55,58,58,55
56,54,60,57
56,48,62,58
56,42,63,59
56,38,63,59
56,37,61,59
56,39,60,58
56,42,59,56
57,46,59,55
58,49,61,56
59,52,63,60
59,55,64,64
58,59,62,67
57,62,60,66
55,64,58,64
54,64,58,62
54,61,61,62
55,56,65,62
56,50,69,64
58,47,71,66
59,48,71,67
58,53,68,68
57,60,64,69
55,65,61,68
54,63,59,66
54,57,59,63
55,51,60,61
56,49,61,60
56,53,61,62
56,61,61,65
56,67,61,67
59,68,62,67
62,66,64,64
64,66,66,61
64,70,66,58
61,78,65,57
58,82,63,56
56,79,62,55
56,68,60,53
57,55,58,52
59,47,57,51
60,49,57,52
59,58,58,53
58,69,61,54
56,74,63,56
55,69,63,59
56,58,62,63
58,46,59,66
61,41,57,67
63,45,57,65
63,59,60,61
61,75,63,57
58,87,66,55
55,87,66,56
54,76,64,60
55,59,60,63
56,45,56,63
57,42,55,61
58,48,56,58
58,58,58,56
58,64,60,58
57,62,62,61
57,54,63,63
56,48,64,64
55,50,64,61
54,59,64,58
54,68,63,55
55,69,61,54
58,60,60,55
61,43,59,56
64,27,58,56
65,19,58,55
65,23,58,54
62,35,56,52
60,50,54,52
58,61,53,54
57,67,55,57
57,67,58,59
59,63,63,61
59,56,66,62
59,49,66,62
58,44,64,62
56,42,61,62
56,44,59,63
58,50,59,64
60,55,61,65
62,59,63,64
63,58,64,61
61,51,64,58
57,42,62,56
55,34,60,55
53,32,59,56
53,39,59,58
54,51,61,61
55,65,65,65
56,74,68,68
57,76,69,71
58,71,69,71
59,66,66,68
61,63,62,64
61,65,58,61
61,70,56,59
61,72,55,59
59,72,56,60
57,68,58,61
55,63,61,60
54,60,63,58
53,60,63,58
54,62,62,59
55,67,60,62
55,72,60,64
53,76,61,65
51,75,63,63
50,69,65,60
51,61,66,57
54,52,64,57
57,46,61,59
59,43,58,62
59,44,56,64
57,49,56,63
54,54,58,60
52,60,61,56
51,65,63,55
51,67,64,56
52,65,64,60
53,61,64,64
55,56,62,67
55,54,61,67
56,56,60,65
56,62,60,63
56,70,60,60
56,77,60,58
55,80,59,56
56,78,58,55
57,71,57,55
59,64,56,56
61,60,55,57
62,63,56,58
63,73,58,57
63,84,60,56
63,90,63,55
62,86,65,55
60,69,66,56
58,47,66,56
55,25,64,55
51,14,63,55
49,15,62,55
49,27,62,56
51,43,63,59
54,56,64,62
57,61,65,65
59,60,65,66
59,53,63,68
58,47,61,68
56,45,59,68
55,46,59,67
53,50,59,65
51,55,59,63
50,60,60,62
51,63,60,63
53,63,60,64
56,61,61,65
59,56,63,63
61,51,64,60
61,46,64,57
60,42,63,55
59,40,61,55
58,40,59,56
59,42,56,57
61,46,54,57
63,51,53,58
64,57,55,59
63,59,57,60
61,59,61,62
59,55,63,63
57,50,65,64
56,44,64,63
55,40,64,62
55,41,64,61
54,46,64,59
53,55,66,57
54,65,66,55
55,74,64,56
56,78,62,58
58,76,60,62
58,70,60,64
59,63,62,65
59,58,64,63
60,58,65,61
60,61,64,60
